TIMESTAMP;RECORD;Batt_Volt_Min;PTemp;S_HFlux_1_Avg;S_HFlux_2_Avg;S_HFlux_3_Avg;S_HFlux_1_Min;S_HFlux_2_Min;S_HFlux_3_Min;S_HFlux_1_Max;S_HFlux_2_Max;S_HFlux_3_Max;VWC_1_Avg;EC_1_Avg;TSoil_1_Avg;VWC_2_Avg;EC_2_Avg;TSoil_2_Avg;VWC_3_Avg;EC_3_Avg;TSoil_3_Avg;VWC_4_Avg;EC_4_Avg;TSoil_4_Avg;VWC_5_Avg;EC_5_Avg;TSoil_5_Avg;VWC_6_Avg;EC_6_Avg;TSoil_6_Avg;AirTC_Avg;AirTC_Min;AirTC_Max;RH;TdewC;SVP_kPa;VP_kPa;SR01Up_Avg;SR01Dn_Avg;IR01Up_Avg;IR01Dn_Avg;NR01TC_Avg;NR01TK_Avg;NetRs_Avg;NetRl_Avg;Albedo_Avg;UpTot_Avg;DnTot_Avg;NetTot_Avg;IR01UpCo_Avg;IR01DnCo_Avg;SR01Up_Min;SR01Dn_Min;IR01Up_Min;IR01Dn_Min;SR01Up_Max;SR01Dn_Max;IR01Up_Max;IR01Dn_Max;NR01heat_DC
TS;RN;;;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;Deg C;Deg C;Deg C;%;Deg C;kPa;kPa;W/m2;W/m2;W/m2;W/m2;Deg C;K;W/m2;W/m2;%;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;
;;Min;Smp;Avg;Avg;Avg;Min;Min;Min;Max;Max;Max;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Min;Max;Smp;Smp;Smp;Smp;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Avg;Min;Min;Min;Min;Max;Max;Max;Max;Avg
2016-10-13 07:30:00;61215;11.74;7.399;-20.31683;-16.16448;-12.77779;-20.36392;-16.1786;-12.81468;-20.22208;-16.14585;-12.70689;0.2736;0.0201;8.604342;0.2492267;0.01981666;7.642548;0.2607316;0.018335;5.961194;0.2684;0.01689167;8.742339;0.2703283;0.02324333;7.732596;0.28092;0.01809333;6.742923;1.228911;1.138531;1.308311;79.66206;-1.850332;0.6696553;0.5334612;3.365366;0.922881;-10.20383;3.072871;1.255835;274.4058;2.442485;-13.2767;0.3168179;-6.838464;3.995753;-10.83422;311.278;324.5547;0.9539062;0.4579791;-10.40653;2.682483;6.275513;1.415537;-10.08928;3.338103;0
2016-10-13 08:00:00;61216;11.75;7.421;-19.9131;-16.02252;-12.63715;-20.25429;-16.15672;-12.75001;-19.7189;-15.83115;-12.51318;0.273595;0.02011;8.593226;0.2491367;0.019805;7.617326;0.2607033;0.01831667;5.944893;0.2684;0.01688833;8.729387;0.2703367;0.02321666;7.716192;0.280845;0.018195;6.724311;1.26544;1.137318;1.375587;79.66342;-1.783211;0.6729643;0.5361064;11.24753;1.997042;-10.16774;3.31827;1.327761;274.4777;9.25049;-13.48601;0.1788929;1.079792;5.315312;-4.23552;311.6513;325.1373;6.325717;1.33227;-10.40648;2.801623;16.76859;2.872779;-10.03657;3.993892;0
2016-10-13 08:30:00;61217;11.73;7.552;-19.58981;-15.56702;-12.34384;-19.71896;-15.80942;-12.57791;-19.42413;-15.31008;-12.08247;0.2736;0.02007333;8.583028;0.2491367;0.01979833;7.599707;0.2607033;0.018315;5.947186;0.2684;0.01688833;8.720275;0.2704166;0.02324;7.704748;0.280675;0.01783;6.71318;1.287926;1.203022;1.376102;79.48852;-1.881855;0.6695595;0.5322229;22.19368;3.399516;-10.73946;3.844941;1.444399;274.5944;18.79417;-14.5844;0.1539094;11.45422;7.244458;4.209767;311.6269;326.2113;17.01962;2.747883;-10.93502;3.397836;27.01132;4.121941;-10.40648;4.470923;0
2016-10-13 09:00:00;61218;11.75;7.686;-19.33439;-14.9971;-11.86248;-19.46878;-15.29922;-12.10402;-19.26058;-14.71308;-11.57638;0.2734983;0.02008167;8.574714;0.2491333;0.0198;7.583817;0.2608783;0.01831667;5.950747;0.2684;0.01686167;8.704258;0.27053;0.02332667;7.685403;0.2807033;0.017955;6.714478;1.329429;1.203243;1.506908;79.75311;-1.840274;0.6693869;0.5338569;32.19341;4.71605;-11.1695;4.222628;1.583177;274.7332;27.47736;-15.39213;0.1470595;21.0239;8.938678;12.08523;311.8491;327.2412;26.50932;3.955408;-11.41095;3.755698;38.00813;5.412862;-10.82941;4.649814;0
2016-10-13 09:30:00;61219;11.77;7.751;-19.49436;-14.5441;-11.50412;-19.55653;-14.70225;-11.61956;-19.44721;-14.31125;-11.28553;0.2733;0.02007833;8.566354;0.2491533;0.01975333;7.568598;0.2608717;0.018285;5.946645;0.2684;0.01686333;8.696341;0.2703983;0.02326833;7.67358;0.280455;0.01799;6.721491;1.160566;0.9970016;1.301491;79.07556;-1.955358;0.6694172;0.5293454;42.72676;5.95563;-11.65854;4.635111;1.552597;274.7026;36.77113;-16.29366;0.1393408;31.06821;10.59074;20.47747;311.2162;327.5099;35.09612;4.871619;-12.04512;3.57691;48.05082;6.870302;-11.2525;5.425037;0
2016-10-13 10:00:00;61220;11.74;7.862;-19.16543;-13.94477;-10.97897;-19.44722;-14.30038;-11.32864;-18.98753;-13.53951;-10.66018;0.2733016;0.02006833;8.553639;0.2491567;0.01974833;7.562326;0.2607066;0.01828333;5.960043;0.2684;0.01684833;8.685726;0.27034;0.02322;7.66322;0.280455;0.017975;6.735743;1.202121;0.9619484;1.403156;79.24398;-2.026386;0.6645021;0.5265779;54.0781;7.502451;-12.05472;5.215349;1.600947;274.7509;46.57564;-17.27007;0.1387419;42.02337;12.7178;29.30557;311.0474;328.3175;48.35208;6.745332;-12.36191;4.292302;62.40982;8.743884;-11.728;5.782672;0
2016-10-13 10:30:00;61221;11.76;7.927;-18.71456;-13.12363;-10.38078;-18.97659;-13.52864;-10.6494;-18.50619;-12.73528;-10.08881;0.2733;0.020075;8.543876;0.2491467;0.01975333;7.552201;0.26071;0.018285;5.985281;0.2684;0.01684167;8.676063;0.2703633;0.02314167;7.652813;0.28044;0.01801333;6.750981;1.244305;1.065266;1.438831;78.87293;-1.923506;0.6727158;0.5305907;55.41045;7.710542;-12.21745;5.349414;1.676187;274.8262;47.69991;-17.56686;0.1392277;43.193;13.05996;30.13305;311.2388;328.8056;52.06657;7.203265;-12.52027;4.411472;61.65669;8.535692;-12.04486;6.080706;0
2016-10-13 11:00:00;61222;11.71;7.97;-18.62915;-12.60252;-9.958029;-18.68111;-12.72441;-10.12115;-18.56079;-12.53967;-9.765461;0.2730333;0.02006333;8.530485;0.249145;0.019755;7.545792;0.260715;0.01823667;5.994121;0.2684017;0.01683167;8.660216;0.2705916;0.02323833;7.641236;0.2803333;0.01802167;6.778681;1.243047;1.06562;1.438702;78.83885;-1.896379;0.6743544;0.5316532;61.66615;8.600148;-12.40581;5.52028;1.680156;274.8301;53.066;-17.92609;0.1394535;49.26034;14.12043;35.13991;311.0691;328.9952;53.72318;7.411408;-12.83725;4.530686;65.67277;9.368351;-12.09765;6.617185;0
2016-10-13 11:30:00;61223;11.71;8.1;-18.47977;-12.40663;-9.47322;-18.62643;-12.53971;-9.754683;-18.33125;-12.24639;-9.172697;0.273025;0.020055;8.518436;0.2491567;0.01975167;7.538588;0.2605533;0.01825166;5.98368;0.268395;0.01684167;8.648568;0.2708516;0.023365;7.62912;0.2801283;0.01826;6.795877;1.319198;1.132492;1.574059;78.49754;-1.824036;0.6809082;0.5344961;73.06974;10.19005;-13.03629;6.05088;1.811703;274.9617;62.8797;-19.08717;0.1393871;60.03345;16.24093;43.79252;311.0585;330.1457;59.84872;8.202541;-13.57694;4.769157;83.79855;11.90828;-12.62597;6.915298;0
2016-10-13 12:00:00;61224;11.74;8.33;-17.88037;-11.87707;-8.857746;-18.30938;-12.23553;-9.161924;-17.67459;-11.53981;-8.579668;0.273035;0.02003166;8.513309;0.2489517;0.01973667;7.534471;0.2604617;0.01825;5.991766;0.268305;0.01683333;8.641125;0.2707367;0.02331333;7.624175;0.2798716;0.01739;6.820925;1.373245;1.200298;1.608173;79.47636;-1.923169;0.6676248;0.5306038;60.75093;8.134542;-13.10231;5.405048;1.983314;275.1333;52.61639;-18.50736;0.1336517;47.64862;13.53959;34.10903;311.8024;330.3098;55.17963;6.87017;-13.89393;4.471098;68.93693;9.701533;-12.46725;6.319165;0
2016-10-13 12:30:00;61225;11.74;8.26;-17.7241;-11.38729;-8.70206;-17.79377;-11.53981;-8.773207;-17.67449;-11.26739;-8.611909;0.27304;0.02002833;8.505319;0.248895;0.01972833;7.534088;0.2602116;0.01829;6.012848;0.2681217;0.01684333;8.628945;0.2701833;0.02312833;7.618163;0.2797033;0.01711333;6.851256;1.23055;1.059555;1.400108;78.42136;-2.039678;0.670814;0.5260615;67.95052;9.172892;-12.95369;5.712747;1.80688;274.9569;58.77763;-18.66643;0.134967;54.99683;14.88564;40.11119;311.1183;329.7847;62.75973;8.202389;-13.41748;5.007276;71.44292;9.867521;-12.46725;6.437959;0
2016-10-13 13:00:00;61226;11.73;8.17;-17.78802;-11.21337;-8.802357;-17.88104;-11.26739;-8.859008;-17.64008;-11.14748;-8.751369;0.2730366;0.02003667;8.496193;0.2488967;0.01973;7.534578;0.2601967;0.01825166;6.010859;0.2681066;0.01680667;8.623676;0.270305;0.02312;7.615663;0.2800717;0.01808167;6.874231;1.202348;1.060505;1.332764;78.66138;-1.997014;0.6708767;0.5277208;62.57253;8.502794;-12.71352;5.736277;1.70616;274.8561;54.06973;-18.4498;0.1358107;49.859;14.23907;35.61993;310.8838;329.3336;55.6256;7.535532;-13.15311;4.887823;72.09129;10.03339;-12.46617;6.556822;0
2016-10-13 13:30:00;61227;11.74;8.06;-17.79753;-11.06695;-8.855627;-17.97937;-11.14746;-8.902123;-17.66187;-10.98474;-8.805108;0.273045;0.02001167;8.486858;0.248895;0.01974167;7.532084;0.2602;0.01826;6.020843;0.2681033;0.01680166;8.610288;0.2700983;0.02313;7.609353;0.2799033;0.018085;6.886375;1.214551;0.9282608;1.40089;78.25918;-2.361122;0.6564182;0.5137075;55.70089;7.48481;-12.65354;5.330895;1.673945;274.8239;48.21608;-17.98444;0.1343598;43.04735;12.81571;30.23165;310.7921;328.7766;51.40803;6.869411;-12.99417;4.470604;66.71918;9.242336;-12.46593;6.02032;0
2016-10-13 14:00:00;61228;11.73;7.882;-18.35598;-11.26053;-9.143649;-18.65849;-11.56126;-9.47403;-18.00132;-10.99565;-8.859226;0.273015;0.019995;8.475195;0.2488933;0.01972333;7.529284;0.2602;0.01823833;6.016093;0.2681033;0.01679;8.60763;0.2701;0.023105;7.610673;0.2798967;0.01815;6.891161;1.09138;0.9962959;1.26783;79.07353;-2.122072;0.6612453;0.52287;50.97837;6.943917;-12.3645;5.148348;1.51019;274.6602;44.03446;-17.51284;0.1362657;38.61388;12.09227;26.52161;310.3109;327.8238;39.6632;5.454249;-12.73064;4.649653;59.04092;7.993741;-11.72738;5.782211;0
2016-10-13 14:30:00;61229;11.73;7.641;-19.33078;-11.96415;-9.807926;-20.20111;-12.51777;-10.25034;-18.65849;-11.57213;-9.474054;0.2729667;0.02;8.470213;0.2488967;0.01972333;7.532126;0.26018;0.01821167;5.982681;0.2681083;0.01679667;8.593999;0.2701;0.02307666;7.603921;0.279895;0.018035;6.88849;0.9358782;0.7260818;1.165749;79.28018;-2.382912;0.6469201;0.5128795;42.25516;5.758252;-11.77153;4.430207;1.290546;274.4405;36.49691;-16.20174;0.1362141;30.48363;10.18846;20.29517;309.8732;326.0749;37.8559;4.954642;-12.04444;3.874811;49.00233;6.745047;-11.41047;4.947871;0
2016-10-13 15:00:00;61230;11.75;7.378;-20.78631;-13.16384;-10.64146;-21.17522;-13.70264;-11.00521;-20.22299;-12.55037;-10.23956;0.2727983;0.01998166;8.460925;0.2488883;0.01973667;7.529675;0.2599;0.01820833;5.907794;0.26811;0.01680333;8.589795;0.2702217;0.02313166;7.605241;0.27972;0.01810667;6.863856;0.7160302;0.5221748;0.9637756;78.87496;-2.550254;0.6422312;0.5065596;40.99133;5.719585;-11.83181;4.867533;1.038626;274.1886;35.27174;-16.69934;0.1396687;29.15952;10.58712;18.5724;308.6334;325.3327;37.00442;5.121466;-12.36181;4.173007;47.19644;6.412171;-10.67143;5.663452;0
2016-10-13 15:30:00;61231;11.7;7.202;-21.14254;-13.92252;-11.11502;-21.49162;-14.0607;-11.26348;-21.01114;-13.72437;-10.98366;0.2728;0.01997;8.452935;0.2486333;0.019725;7.525806;0.2599;0.01817167;5.851624;0.26811;0.01678666;8.583318;0.2703483;0.02319833;7.599472;0.27967;0.01812;6.833227;0.6692258;0.5580673;0.7993622;77.73042;-2.87449;0.6361868;0.4945107;32.99734;4.677276;-11.83888;4.571458;0.9447232;274.0947;28.32006;-16.41033;0.1417625;21.15846;9.248734;11.90973;308.1875;324.5978;28.71877;3.955455;-12.20354;3.75563;37.00442;5.288021;-11.51644;5.246146;0
2016-10-13 16:00:00;61232;11.7;7.049;-22.07603;-14.48182;-11.57254;-22.62898;-14.97338;-12.00713;-21.51341;-14.06064;-11.18798;0.272795;0.01998166;8.448825;0.2486;0.01972166;7.51278;0.259905;0.01814167;5.803174;0.268145;0.0168;8.575392;0.2709883;0.023315;7.596831;0.27949;0.01776833;6.802785;0.710817;0.5965462;0.8010216;77.93609;-2.672824;0.6440848;0.5019745;22.94051;3.373905;-11.34982;3.838062;0.8843404;274.0343;19.56661;-15.18788;0.1475713;11.59069;7.211967;4.378722;308.3946;323.5825;16.51821;2.664709;-11.7275;3.457535;28.56803;4.205256;-9.561659;4.411356;0
2016-10-13 16:30:00;61233;11.71;6.983;-22.86613;-15.46586;-12.36391;-23.26416;-15.88669;-12.63272;-22.63992;-14.99511;-12.00713;0.2727983;0.019985;8.437864;0.2486;0.01970167;7.506565;0.259905;0.01811;5.731693;0.268505;0.016885;8.566208;0.2707033;0.02315333;7.583475;0.27926;0.01704833;6.75706;0.8021969;0.6652946;0.9368439;78.41138;-2.458672;0.6504282;0.5100097;14.23568;2.269204;-11.08766;3.530129;0.9162913;274.0663;11.96648;-14.61779;0.15962;3.148018;5.799334;-2.651316;308.8059;323.4237;11.39748;1.998589;-11.30526;2.980686;17.77342;2.747996;-10.82958;4.172936;0
2016-10-13 17:00:00;61234;11.73;6.918;-23.61246;-16.28841;-12.8914;-24.04124;-16.70202;-13.17194;-23.2751;-15.89755;-12.6435;0.2727933;0.01998;8.430799;0.2486;0.019715;7.490447;0.2597183;0.018035;5.6556;0.2684;0.01688167;8.565822;0.2700983;0.023045;7.573146;0.2792;0.01700833;6.713718;0.819742;0.7331848;1.004738;78.51321;-2.441152;0.6504282;0.5106721;7.966613;1.449007;-10.72262;3.159634;0.8885018;274.0385;6.517606;-13.88225;0.1848058;-2.756005;4.608642;-7.364647;309.0412;322.9235;5.623547;1.124233;-11.3056;2.801946;11.24685;1.956974;-10.24892;3.517294;0
2016-10-13 17:30:00;61235;11.7;6.94;-24.2329;-17.09164;-13.36547;-24.46062;-17.4193;-13.53849;-24.01938;-16.71289;-13.17194;0.2728;0.01995333;8.425364;0.2486;0.01969167;7.47095;0.2596433;0.01799167;5.577966;0.2681633;0.01678333;8.557073;0.2702783;0.02308;7.559343;0.2792;0.01698167;6.671608;0.9900295;0.8689613;1.140514;76.34077;-2.555799;0.6632777;0.5063514;2.995885;0.8591439;-11.85507;2.572449;1.001148;274.1512;2.136741;-14.42752;0.3136881;-8.85918;3.431593;-12.29077;308.4349;322.8624;1.255261;0.7078575;-12.73206;2.265423;5.523126;1.290794;-11.35843;2.980813;0
2016-10-13 18:00:00;61236;11.73;6.983;-24.23852;-17.55079;-13.62957;-24.46062;-17.63663;-13.6894;-24.16166;-17.43016;-13.51693;0.2728;0.01992833;8.41636;0.2486;0.01968333;7.452821;0.25969;0.01795;5.520211;0.26812;0.016755;8.548951;0.2701766;0.02313166;7.542608;0.2793833;0.01757666;6.626413;1.156922;1.072628;1.242348;74.88117;-2.750125;0.6665251;0.4991018;0.3221838;0.6044553;-12.43005;2.288281;1.124671;274.2746;-0.2822715;-14.71833;NAN;-12.10787;2.892736;-15.0006;308.4376;323.1559;0;0.4996645;-12.83773;2.026962;1.15484;0.7494968;-11.99244;2.74236;0
2016-10-13 18:30:00;61237;11.72;7.094;-24.13596;-17.76015;-13.73539;-24.26011;-17.85397;-13.80797;-24.01947;-17.6475;-13.65706;0.2728;0.01989167;8.405947;0.248575;0.01965;7.43253;0.259715;0.01789167;5.47275;0.26811;0.01676833;8.545181;0.26989;0.023045;7.523799;0.2793766;0.01789167;6.582553;1.34701;1.208405;1.513905;74.20229;-2.577159;0.6813132;0.50555;0;0.5642045;-12.64225;1.989205;1.278338;274.4283;-0.5642045;-14.63146;NAN;-12.64225;2.553409;-15.19566;308.945;323.5765;0;0.4163871;-12.99622;1.788496;0;0.7494968;-12.52074;2.265428;0
2016-10-13 19:00:00;61238;11.71;7.225;-23.7649;-17.83217;-13.80972;-24.01947;-17.86483;-13.87256;-23.5052;-17.77776;-13.75398;0.2728;0.01991333;8.39844;0.2485517;0.01966;7.406105;0.2598717;0.017855;5.433344;0.2681066;0.01677666;8.534982;0.2698;0.02300833;7.509055;0.2793833;0.017855;6.54536;1.449409;1.378124;1.547848;73.2179;-2.789894;0.6796557;0.4976296;0;0.5544868;-14.26937;1.76663;1.376634;274.5266;-0.5544868;-16.036;NAN;-14.26937;2.321117;-16.59049;307.7788;323.8148;0;0.4163871;-14.68668;1.609633;0;0.6662162;-13.04905;1.967345;0
2016-10-13 19:30:00;61239;11.7;7.356;-23.32767;-17.69251;-13.79211;-23.49426;-17.77776;-13.85093;-23.07817;-17.62527;-13.71057;0.2728;0.01989167;8.384972;0.248345;0.01962833;7.387708;0.2597817;0.01784333;5.404025;0.2681017;0.01677333;8.522066;0.2698033;0.02296167;7.489811;0.279375;0.01788333;6.515894;1.607839;1.479259;1.751202;72.91107;-2.584969;0.6929774;0.5052572;0;0.6433082;-14.33789;1.613596;1.50186;274.6518;-0.6433082;-15.95148;NAN;-14.33789;2.256904;-16.59479;308.2984;324.2499;0;0.5412964;-14.73948;1.4904;0;0.7494848;-13.89394;1.728857;0
2016-10-13 20:00:00;61240;11.73;7.487;-22.78524;-17.4937;-13.60635;-23.06724;-17.61441;-13.76442;-22.53067;-17.34227;-13.44079;0.2728;0.0199;8.373335;0.248305;0.01961833;7.362701;0.2596983;0.017855;5.395165;0.26795;0.01677666;8.514174;0.269805;0.02294833;7.46938;0.2793683;0.01792166;6.489779;1.74368;1.680359;1.85268;73.89083;-2.40737;0.6928484;0.5119514;0;0.5954082;-14.28465;1.455574;1.644674;274.7946;-0.5954082;-15.74022;NAN;-14.28465;2.050982;-16.33563;309.0232;324.7635;0;0.4996368;-14.68611;1.251888;0;0.7911086;-13.73534;1.728825;0
2016-10-13 20:30:00;61241;11.73;7.598;-22.25296;-17.20582;-13.42253;-22.53064;-17.35311;-13.51611;-21.96196;-17.03803;-13.28981;0.2728;0.01992166;8.35549;0.2483117;0.01959667;7.342192;0.2597167;0.01787;5.39026;0.26789;0.01674667;8.503855;0.26981;0.02292333;7.45272;0.27938;0.01781666;6.46939;1.731565;1.643917;1.813698;75.07257;-2.196277;0.692677;0.5200104;0;0.5891524;-14.28441;1.528079;1.646281;274.7963;-0.5891524;-15.81249;NAN;-14.28441;2.117231;-16.40165;309.031;324.8435;0;0.4579989;-14.47463;1.430713;0;0.7078155;-13.94636;1.60955;0
2016-10-13 21:00:00;61242;11.72;7.598;-21.82714;-16.89049;-13.26061;-21.96196;-17.0489;-13.34374;-21.75419;-16.79909;-13.19292;0.27254;0.019895;8.348905;0.2483083;0.01957667;7.320945;0.2597383;0.01788167;5.400952;0.26788;0.01675;8.491841;0.2698033;0.022945;7.434291;0.27939;0.01776333;6.443868;1.721045;1.572372;1.811886;77.37606;-1.887996;0.6875278;0.5319819;0;0.5114356;-14.48792;1.411845;1.691729;274.8417;-0.5114356;-15.89977;NAN;-14.48792;1.923281;-16.4112;309.0415;324.9413;0;0.291457;-15.00302;1.192273;0;0.6661837;-13.84076;1.669173;0
2016-10-13 21:30:00;61243;11.74;7.552;-21.90375;-16.78332;-13.26567;-21.98393;-16.80999;-13.35461;-21.78712;-16.76645;-13.18216;0.2725;0.01989;8.332332;0.2483233;0.01953;7.305091;0.2596833;0.01793;5.395616;0.2678883;0.01673833;8.476551;0.2698133;0.02289667;7.420766;0.2794;0.017685;6.429765;1.608768;1.472961;1.676624;80.60141;-1.464738;0.6809019;0.5488165;0;0.4288577;-13.02375;1.6354;1.599451;274.7494;-0.4288577;-14.65915;NAN;-13.02375;2.064258;-15.08801;310.0713;324.7305;0;0.2914566;-15.21432;1.430729;0;0.5412759;-8.980708;1.90764;0
2016-10-13 22:00:00;61244;11.75;7.29;-22.2397;-16.86671;-13.36792;-22.36726;-16.9624;-13.46268;-21.98402;-16.80999;-13.30079;0.2725;0.01986167;8.323172;0.2483183;0.01955;7.286133;0.2596983;0.01791333;5.378419;0.2678883;0.016725;8.472005;0.2698317;0.022915;7.406296;0.2794;0.01771333;6.410041;1.310899;1.204063;1.471123;85.46488;-0.8932694;0.6696258;0.5722948;0;0.5822299;-8.830263;2.43625;1.273407;274.4234;-0.5822299;-11.26651;NAN;-8.830263;3.01848;-11.84874;312.7342;324.0007;0;0.2081843;-12.09762;1.669196;0;0.8743871;-7.343192;2.921124;0
2016-10-13 22:30:00;61245;11.74;7.225;-22.09026;-16.95028;-13.38921;-22.23591;-16.98405;-13.46255;-21.86368;-16.88603;-13.30078;0.2725;0.01985667;8.311535;0.24832;0.019545;7.26889;0.259695;0.01786833;5.3644;0.267895;0.01670833;8.458215;0.2698067;0.022915;7.391433;0.27924;0.01719167;6.38862;1.397294;1.273628;1.5476;84.99618;-0.7652863;0.6796463;0.5776734;0;0.8251081;-10.19405;2.723374;1.270441;274.4204;-0.8251081;-12.91743;NAN;-10.19405;3.548482;-13.74254;311.3563;324.2737;0;0.7078258;-10.88249;2.623003;0;0.9576572;-9.139329;2.861504;0
2016-10-13 23:00:00;61246;11.76;7.333;-21.55888;-16.73049;-13.17808;-21.85274;-16.88603;-13.3438;-21.415;-16.55989;-12.9988;0.2725016;0.01985166;8.293775;0.2481333;0.01952166;7.246143;0.2596933;0.017865;5.361372;0.26789;0.01670833;8.446986;0.2698033;0.02292166;7.375001;0.279165;0.01736667;6.370173;1.588312;1.479763;1.649643;83.94241;-0.7701795;0.6879322;0.5774669;0;0.6710394;-11.87554;2.258345;1.500832;274.6508;-0.6710394;-14.13389;NAN;-11.87554;2.929385;-14.80493;310.756;324.8899;0;0.4163632;-14.052;1.728778;0;0.8327252;-10.03713;2.622977;0
2016-10-13 23:30:00;61247;11.74;7.444;-21.59222;-16.55191;-12.94921;-21.63378;-16.57072;-13.02037;-21.46974;-16.52731;-12.84786;0.2725;0.01984667;8.277621;0.2480833;0.01950833;7.226781;0.2598967;0.01783833;5.352338;0.26789;0.01669166;8.43336;0.2696767;0.02287167;7.35955;0.2791;0.01762167;6.358833;1.688458;1.614285;1.784184;83.84084;-0.6867495;0.692975;0.580996;0;0.4732662;-10.81635;1.915568;1.669494;274.8195;-0.4732662;-12.73192;NAN;-10.81635;2.388834;-13.20519;312.6083;325.3403;0;0.416362;-12.0446;1.728783;0;0.5412732;-10.24846;2.086462;0
2016-10-14 00:00:00;61248;11.75;7.532;-21.59413;-16.55306;-12.72435;-21.73251;-16.57074;-12.89097;-21.50253;-16.52743;-12.58932;0.2725016;0.01982833;8.267924;0.2480783;0.01950333;7.216258;0.2599383;0.0178;5.325478;0.267895;0.016695;8.42479;0.2695783;0.02282333;7.347336;0.2791083;0.01725833;6.345612;1.720379;1.612358;1.783184;83.70087;-0.7782564;0.6895105;0.5771263;0;0.4031797;-10.4739;1.868878;1.731485;274.8815;-0.4031797;-12.34277;NAN;-10.4739;2.272057;-12.74595;313.2427;325.5855;0;0.2914557;-13.31255;1.669181;0;0.4996426;-9.61452;2.086453;0
2016-10-14 00:30:00;61249;11.73;7.552;-21.64854;-16.52343;-12.71937;-21.73252;-16.54918;-12.77255;-21.53538;-16.49476;-12.64328;0.272565;0.01984;8.252338;0.2480767;0.01951833;7.201272;0.2598017;0.017765;5.307831;0.2678967;0.01669833;8.408798;0.2695766;0.02283333;7.32693;0.2791133;0.017295;6.336968;1.811389;1.679893;1.914131;83.15091;-0.6722987;0.6994623;0.5816092;0;0.4968641;-14.71247;1.508224;1.775533;274.9255;-0.4968641;-16.22069;NAN;-14.71247;2.005088;-16.71756;309.2117;325.4324;0;0.4163653;-23.71952;0.9538178;0;0.5829166;-10.14295;1.96726;0
2016-10-14 01:00:00;61250;11.73;7.663;-21.13227;-16.40396;-12.6859;-21.53538;-16.50557;-12.79396;-20.70382;-16.1902;-12.51356;0.2725;0.019835;8.242639;0.24809;0.01946333;7.189271;0.2598233;0.01775833;5.294403;0.2678983;0.01667333;8.401685;0.269585;0.02279667;7.315248;0.27907;0.01718;6.327273;1.899301;1.844376;1.981281;83.75662;-0.5753689;0.6993325;0.5857373;0;0.5634722;-11.89213;1.91058;1.852925;275.0029;-0.5634722;-13.80271;NAN;-11.89213;2.474052;-14.36618;312.3969;326.1996;0;0.4996273;-13.73483;1.60953;0;0.6661742;-9.350344;2.265285;0
2016-10-14 01:30:00;61251;11.76;7.729;-20.52525;-15.9926;-12.43426;-20.70392;-16.1902;-12.53519;-20.24536;-15.83233;-12.32004;0.2725;0.01985166;8.232738;0.2480867;0.01947;7.175805;0.2598883;0.01776333;5.310905;0.2678967;0.01665667;8.384813;0.2695783;0.02280667;7.306905;0.2790133;0.01706666;6.318815;1.903904;1.844376;2.014046;83.96098;-0.5083;0.7010504;0.5886088;0;0.5620946;-13.13377;1.722832;1.883478;275.0335;-0.5620946;-14.85661;NAN;-13.13377;2.284926;-15.4187;311.2994;326.156;0;0.4579928;-15.8482;1.54993;0;0.6245635;-10.14311;2.026906;0
2016-10-14 02:00:00;61252;11.75;7.774;-20.11136;-15.69156;-12.29309;-20.24536;-15.83233;-12.39557;-20.01584;-15.54993;-12.22322;0.2725033;0.01984667;8.217643;0.2480933;0.019455;7.160161;0.25977;0.01778666;5.329415;0.2678967;0.01666167;8.375848;0.2695933;0.02277667;7.294038;0.279095;0.017385;6.310016;1.904326;1.878681;1.94788;84.53924;-0.4467812;0.6993837;0.5912536;0;0.4663444;-9.879926;1.95439;1.909934;275.0599;-0.4663444;-11.83432;NAN;-9.879926;2.420735;-12.30066;314.6781;326.5125;0;0.3747419;-11.62243;1.72885;0;0.5829276;-8.928121;2.205769;0
2016-10-14 02:30:00;61253;11.77;7.817;-19.87187;-15.4288;-12.16647;-20.0049;-15.54993;-12.25555;-19.80804;-15.31088;-12.07232;0.2725016;0.01982333;8.205697;0.248085;0.01946667;7.146377;0.2599617;0.01781333;5.349051;0.2679;0.016655;8.35991;0.2695817;0.022805;7.28324;0.27909;0.01752667;6.304544;1.892943;1.812027;1.947842;85.01264;-0.37095;0.6993411;0.5945283;0;0.4309532;-9.238952;2.065677;1.921073;275.0711;-0.4309532;-11.30463;NAN;-9.238952;2.49663;-11.73558;315.3716;326.6763;0;0.3747414;-10.61869;1.848083;0;0.4996552;-8.294187;2.205778;0
