DATE_1;TIME_1;PTemp;Rain_mm_Tot;S_HFlux_1_Avg;S_HFlux_2_Avg;S_HFlux_3_Avg;S_HFlux_1_Min;S_HFlux_2_Min;S_HFlux_3_Min;S_HFlux_1_Max;S_HFlux_2_Max;S_HFlux_3_Max;VWC_1_Avg;EC_1_Avg;TSoil_1_Avg;VWC_2_Avg;EC_2_Avg;TSoil_2_Avg;VWC_3_Avg;EC_3_Avg;TSoil_3_Avg;VWC_4_Avg;EC_4_Avg;TSoil_4_Avg;VWC_5_Avg;EC_5_Avg;TSoil_5_Avg;VWC_6_Avg;EC_6_Avg;TSoil_6_Avg;AirTC_Avg;RH;SVP_kPa;VP_kPa;PAR_Den_Avg;PAR_Den_Min;PAR_Den_Max;PAR_Tot_Tot;SR01Up_Avg;SR01Dn_Avg;IR01Up_Avg;IR01Dn_Avg;NR01TC_Avg;NR01TK_Avg;NetRs_Avg;NetRl_Avg;Albedo_Avg;UpTot_Avg;DnTot_Avg;NetTot_Avg;IR01UpCo_Avg;IR01DnCo_Avg;SR01Up_Min;SR01Dn_Min;IR01Up_Min;IR01Dn_Min;SR01Up_Max;SR01Dn_Max;IR01Up_Max;IR01Dn_Max;NR01heat_DC
NA;NA;NA;mm;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;W/m^2;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;m^3/m^3;dS/m;deg C;Deg C;%;kPa;kPa;umol/s/m^2;umol/s/m^2;umol/s/m^2;mmol/m^2;W/m2;W/m2;W/m2;W/m2;Deg C;K;W/m2;W/m2;%;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;W/m2;NA
11.08.2013;8:00:00;22.53;0;-6.244181;-9.320159;-7.115244;-6.3399;-12.1261;-7.261549;-6.093717;-6.596538;-6.897229;0.2106633;0.038435;19.67945;0.2449367;0.03735166;19.8313;0.2125967;0.03465166;19.55499;0.231195;0.04243833;19.92307;0.2009617;0.035665;19.04851;0.136965;0.02528667;18.15552;19.85122;74.83975;2.376858;1.778834;266.7027;213.7842;320.3787;480.0648;150.186;38.46627;-80.39316;-6.77122;20.00884;293.1588;111.7198;-73.62194;0.2566714;69.79286;31.69505;38.09782;338.4023;412.0243;121.6548;32.39313;-83.84403;-7.972902;179.4662;44.58681;-77.21722;-6.03248;0
11.08.2013;8:30:00;24.33;0;-5.791518;-4.084836;-6.562865;-6.082485;-6.519374;-6.89715;-5.445467;-1.519477;-6.179717;0.2105367;0.03843833;19.64575;0.244805;0.037255;19.75934;0.21243;0.03456167;19.48101;0.231115;0.042235;19.83467;0.2010433;0.03582;19.05192;0.137065;0.02537167;18.60974;20.70076;72.10216;2.533208;1.826498;380.6812;322.719;440.2368;685.2262;212.3234;51.26725;-86.37987;-7.018539;21.45144;294.6014;161.0562;-79.36133;0.2417967;125.9436;44.24871;81.69484;340.7169;420.0783;180.71;44.85733;-88.70331;-7.919963;244.7282;57.94843;-83.84306;-6.083699;0
11.08.2013;9:00:00;26.22;0;-4.973993;1.682393;-5.683182;-5.434309;-1.42038;-6.169025;-4.462776;5.108139;-5.163184;0.210405;0.038295;19.60795;0.2446217;0.03718333;19.69075;0.212505;0.034555;19.43476;0.2309717;0.042085;19.76145;0.20096;0.03590833;19.11469;0.1370216;0.02558167;19.22608;22.04475;64.49445;2.69521;1.738261;499.7005;442.2812;556.9092;899.4609;276.794;63.08989;-92.99067;-7.636108;23.16754;296.3175;213.7041;-85.35456;0.2281315;183.8034;55.45378;128.3496;344.1527;429.5073;245.9743;58.17426;-98.54852;-12.00781;304.3669;67.55875;-88.87827;-6.030937;0
11.08.2013;9:30:00;28.2;0;-3.831348;8.909894;-4.513936;-4.451619;5.229237;-5.141804;-3.156829;13.13121;-3.826247;0.21033;0.03827167;19.57509;0.244485;0.037145;19.63809;0.21221;0.03444833;19.41698;0.2307283;0.04203333;19.69973;0.2024917;0.03685833;19.24545;0.1369617;0.0259;20.00977;23.14051;63.52435;2.851701;1.811524;603.2252;203.7108;675.3325;1085.805;337.0729;72.48502;-100.6927;-10.29225;25.0737;298.2237;264.5879;-90.40047;0.2151829;236.3802;62.19276;174.1875;347.8022;438.2026;305.1144;67.01602;-103.5804;-11.63952;368.3308;77.43342;-98.25505;-8.965956;0
11.08.2013;10:00:00;29.92;0;-2.331176;17.56303;-2.998576;-3.123365;13.26329;-3.804872;-1.472201;22.49437;-2.126531;0.2101467;0.03819166;19.53872;0.244265;0.03707666;19.59255;0.2120617;0.03442167;19.43056;0.2305567;0.04194666;19.65669;0.2030783;0.03745667;19.46128;0.1368983;0.02619833;20.88432;23.85661;59.6427;2.998619;1.788457;729.8098;677.8304;786.2659;1313.658;395.2332;82.28689;-103.1528;-9.36769;26.17908;299.3291;312.9463;-93.78512;0.2082699;292.0804;72.9192;219.1612;352.0259;445.811;369.1972;77.47857;-105.0866;-11.42777;422.8309;86.76536;-101.2297;-7.548437;0
11.08.2013;10:30:00;31.51;0;-0.4821745;29.28307;-1.100628;-1.438742;22.70347;-2.094473;0.5129904;36.40346;-0.04274021;0.210025;0.03820333;19.50481;0.2439933;0.03700833;19.56752;0.2117967;0.03439333;19.47846;0.2303817;0.0419;19.62623;0.2023583;0.03749;19.75001;0.1367633;0.02655;21.77221;25.07981;55.69925;3.217336;1.792032;824.5313;225.3154;885.8466;1484.156;447.6349;90.46336;-106.2206;-9.156003;27.52206;300.672;357.1715;-97.06458;0.2021705;341.4143;81.30735;260.1069;357.1893;454.2538;423.3291;86.44936;-109.0062;-12.68382;472.7054;93.61915;-102.6791;-6.447202;0
11.08.2013;11:00:00;32.92;0;1.658461;42.05802;1.210096;0.5575911;36.66732;0;2.809757;46.67762;2.499824;0.2098983;0.03808666;19.47162;0.2437633;0.036955;19.56028;0.21152;0.03433333;19.56556;0.2301467;0.04186333;19.61957;0.2000616;0.03692833;20.11965;0.1364767;0.02697167;22.6418;25.78125;53.11517;3.512755;1.865806;933.4755;888.0851;976.7147;1680.256;499.7898;97.75237;-107.8745;-7.355368;28.43065;301.5806;402.0374;-100.5191;0.195632;391.9153;90.39701;301.5183;361.1562;461.6753;474.758;93.12038;-112.4462;-11.32095;523.7802;101.7246;-105.3026;-4.454604;0
11.08.2013;11:30:00;34.31;0;4.101984;51.39512;3.978309;2.854356;46.84291;2.542556;5.395987;55.89562;5.479845;0.20981;0.03810833;19.44205;0.24358;0.03692167;19.57569;0.211245;0.03445;19.68327;0.2299367;0.04179;19.64246;0.20076;0.03763833;20.54977;0.1362267;0.02732333;23.52183;26.57;53.81624;3.523913;1.896438;1015.327;980.5589;1061.267;1827.588;548.2182;103.1471;-111.5129;-7.760449;29.58286;302.7328;445.0712;-103.7524;0.188189;436.7054;95.38663;341.3187;364.7236;468.476;525.8386;99.91579;-114.0197;-12.83826;574.4434;106.442;-108.8066;-4.558564;0
11.08.2013;12:00:00;35.08;0;6.8003;60.14574;7.048403;5.440581;56.06089;5.533254;8.182297;63.69052;8.405805;0.2096117;0.03805833;19.41483;0.2432833;0.03689666;19.6049;0.2108117;0.03444666;19.83945;0.2298;0.04187167;19.68456;0.1997183;0.03779666;21.02058;0.1358667;0.02775333;24.4019;26.82264;51.74644;3.652038;1.889799;1086.106;1055.809;1116.544;1954.991;593.8192;109.647;-108.7288;-3.293914;29.37281;302.5228;484.1721;-105.4349;0.1846553;485.0903;106.3531;378.7372;366.187;471.6219;574.8445;105.4895;-112.1995;-9.431425;611.9296;113.7509;-106.3827;1.624143;0
11.08.2013;12:30:00;35.68;0;9.591281;65.10751;9.621565;8.226888;63.78967;8.437847;10.94646;65.80464;10.78721;0.2094417;0.03798666;19.39742;0.24297;0.03697167;19.66149;0.210685;0.034635;20.0296;0.2295516;0.042025;19.75753;0.1997233;0.03858333;21.50325;0.1353683;0.02805167;25.07906;27.4568;49.03358;3.717764;1.822953;1151.801;1114.947;1179.151;2073.242;634.0888;114.9108;-109.0473;-1.801345;29.84004;302.99;519.178;-107.2459;0.1812489;525.0416;113.1094;411.9321;368.8111;476.0571;613.1647;112.8012;-111.2466;-6.60114;649.8598;116.4602;-106.6162;0.8382438;0
11.08.2013;13:00:00;36.2;0;12.29909;66.77417;11.79359;10.99104;65.40782;10.81924;13.6099;67.58426;12.86921;0.20932;0.03789667;19.37951;0.2426833;0.03700167;19.73005;0.21013;0.03478833;20.23818;0.2293267;0.042035;19.85805;0.19971;0.03893166;21.9713;0.1348367;0.02836167;25.70493;27.94391;44.85977;3.889477;1.74481;1198.045;1175.519;1220.146;2156.481;661.1399;116.5177;-111.0414;-1.315838;30.45244;303.6024;544.6223;-109.7255;0.176239;550.0985;115.2018;434.8967;370.6911;480.4167;647.7979;114.4233;-114.7048;-6.024737;673.7127;119.8417;-108.7802;2.986072;0
11.08.2013;13:30:00;36.57;0;14.89946;68.15305;14.1466;13.65449;67.65035;12.90125;16.1054;68.44051;15.42042;0.2090833;0.03795;19.37038;0.2423716;0.03700833;19.8224;0.2095883;0.03471;20.4669;0.2291817;0.042205;19.97534;0.200915;0.039885;22.41372;0.13422;0.02854333;26.21566;28.37052;43.94081;3.827449;1.681812;1226.709;1207.646;1239.151;2208.076;675.0087;117.8338;-114.7505;-2.399199;31.11186;304.2618;557.1749;-112.3513;0.1745654;560.2582;115.4346;444.8236;371.1803;483.5317;665.8674;114.8169;-117.4518;-6.390891;681.9239;120.1082;-111.24;1.204882;0
11.08.2013;14:00:00;36.61;0;17.22537;66.57764;16.67254;16.13884;65.39697;15.45246;18.24477;67.77743;17.84398;0.2089033;0.03791666;19.37097;0.2420483;0.03708833;19.9275;0.2091683;0.03482833;20.6988;0.2290383;0.04219167;20.11618;0.19842;0.03910833;22.83348;0.1335817;0.02872167;26.59746;28.58115;41.43022;4.027538;1.668618;1220.892;1208.239;1233.637;2197.605;669.9617;115.958;-112.9134;-0.7473179;31.13213;304.2821;554.0037;-112.1661;0.1730805;557.0482;115.2106;441.8376;373.1457;485.3118;660.4714;112.6453;-114.6304;-5.604938;678.2037;118.2031;-110.8761;1.623808;0
11.08.2013;14:30:00;36.94;0;19.15582;64.1797;18.93863;18.27821;63.11669;17.87601;19.96102;65.36392;19.93687;0.2087483;0.03786333;19.37668;0.2417133;0.03717;20.04519;0.2088333;0.03507833;20.92604;0.22891;0.04240667;20.26536;0.197795;0.039445;23.1986;0.1328767;0.02882;26.83514;29.10199;39.12558;4.155874;1.62601;1204.096;1176.456;1229.779;2167.373;655.8532;113.9735;-115.5315;-3.714661;31.94293;305.0929;541.8798;-111.8169;0.1737848;540.3217;110.2588;430.0629;375.7347;487.5515;637.7954;111.0184;-119.0248;-8.276135;671.6025;117.6607;-112.1654;0.5238078;0
11.08.2013;15:00:00;37.57;0;20.66279;63.45871;20.84774;19.98331;63.11669;19.97958;21.30958;63.7776;21.63475;0.20854;0.03783833;19.38711;0.2413717;0.03729166;20.16607;0.2084866;0.03528;21.14771;0.228615;0.04253666;20.42831;0.1972767;0.03959167;23.50584;0.1321333;0.028795;27.07228;29.64071;39.12176;4.203133;1.644339;1171.022;1071.63;1203.91;2107.839;631.2126;109.1681;-118.1668;-8.83224;32.878;306.028;522.0446;-109.3346;0.1729515;513.0458;100.3358;412.71;379.1447;488.4793;619.2429;105.8673;-122.0151;-13.61895;648.9269;112.3739;-114.8619;-6.076148;0
11.08.2013;15:30:00;37.95;0;21.93037;63.91474;22.28134;21.33187;63.54628;21.65611;22.52441;64.37241;22.84143;0.2083367;0.03789167;19.40417;0.241055;0.03731833;20.29652;0.2080483;0.035385;21.35984;0.22858;0.04265666;20.59329;0.1967917;0.03966666;23.76843;0.1315367;0.02879833;27.10856;29.83829;35.42406;4.169313;1.47694;1138.069;1105.21;1158.077;2048.524;610.5987;107.7238;-115.7697;-6.959634;32.51543;305.6654;502.8749;-108.8101;0.1764326;494.829;100.7642;394.0648;379.1887;487.9987;592.0325;104.6473;-117.9694;-10.5285;621.3043;110.205;-114.1583;-4.39997;0
11.08.2013;16:00:00;38.38;0;23.08538;61.17142;23.27782;22.5467;58.98602;22.86279;23.60549;63.90978;23.61028;0.208185;0.03789333;19.43198;0.2407267;0.03743333;20.42584;0.2075483;0.03544166;21.57126;0.2282667;0.04283333;20.75479;0.1965917;0.039645;23.96952;0.1307;0.02874;26.95565;30.3618;36.33901;4.309401;1.565994;1074.092;1027.158;1109.975;1933.365;574.1052;103.7709;-114.8922;-7.816056;32.66478;305.8148;470.3343;-107.0761;0.1807633;459.213;95.95481;363.2582;381.0367;488.1128;548.7432;99.56097;-116.445;-12.09992;593.6816;107.494;-113.396;-4.295208;0
11.08.2013;16:30:00;38.82;0;24.08993;54.57116;23.80641;23.61664;50.72467;23.63164;24.53054;58.85384;23.90928;0.2079733;0.03781833;19.46576;0.240425;0.03753333;20.55806;0.2071167;0.03567333;21.76116;0.2282067;0.04278333;20.91445;0.1958133;0.03965833;24.10186;0.1299567;0.02857833;26.84471;30.38704;40.88137;4.267731;1.744707;972.8998;930.2737;1035.1;1751.22;521.2717;95.17688;-112.669;-11.62325;32.9982;306.1482;426.0948;-101.0457;0.1826214;408.6026;83.55363;325.049;385.4238;486.4696;501.7434;91.35069;-115.5068;-14.77133;550.8046;100.4181;-110.5817;-9.009461;0
11.08.2013;17:00:00;38.86;0;24.84465;46.11263;23.85233;24.54169;42.06678;23.70639;25.04322;50.59249;23.91996;0.2078083;0.03782;19.50317;0.2401067;0.03763333;20.68931;0.2065733;0.03563166;21.94028;0.2279433;0.04299666;21.06042;0.1953083;0.039435;24.17347;0.129325;0.02834833;26.55871;30.11811;40.50849;4.234653;1.715394;881.3322;377.1012;939.1226;1586.398;479.7689;88.84399;-110.8445;-13.20689;32.54642;305.6964;390.9249;-97.63765;0.1851964;368.9243;75.63709;293.2872;384.3146;481.9522;458.4541;85.62153;-112.5166;-15.81894;504.217;92.97469;-109.3504;-10.84278;0
11.08.2013;17:30:00;38.77;0;25.00519;38.31668;23.36877;24.8649;34.92897;22.96957;25.06551;41.90155;23.69571;0.2076883;0.03787833;19.54519;0.2398267;0.03773833;20.81474;0.2060267;0.035665;22.08756;0.2278083;0.04306667;21.19562;0.1947533;0.03935333;24.17291;0.1285983;0.02823;26.19427;30.13167;39.45765;4.301034;1.697087;745.9486;201.3844;837.0194;1342.708;430.8905;81.77201;-109.9992;-15.34664;32.34457;305.4945;349.1185;-94.6526;0.1897042;320.8912;66.42538;254.4659;383.8531;478.5057;402.8836;74.83989;-112.282;-17.70464;455.9804;90.85445;-82.02744;-10.68564;0
11.08.2013;18:00:00;37.99;0;24.53073;29.74914;22.478;24.14046;23.96315;21.97647;24.85375;34.79679;22.95889;0.2073933;0.037985;19.59177;0.2396067;0.037785;20.93454;0.2056866;0.03573;22.20562;0.2276216;0.04317;21.31803;0.1942817;0.03918833;24.12442;0.127905;0.02802333;25.84492;29.61754;44.47459;4.009282;1.783112;533.3572;254.6187;730.3782;960.0431;298.5699;53.62623;-104.9382;-17.97964;31.4677;304.6177;244.9436;-86.95861;0.1783778;193.6316;35.6466;157.985;383.2832;470.2418;138.6507;21.96927;-112.2234;-19.957;410.6002;76.14812;-96.56841;-16.02846;0
11.08.2013;18:30:00;35.4;0;23.5806;18.03945;21.33825;22.9257;13.87865;20.63102;24.12931;23.7872;21.95511;0.2073517;0.03799333;19.6441;0.2394267;0.037815;21.03987;0.2053667;0.03579;22.29275;0.227465;0.04315666;21.41665;0.1939333;0.03904166;24.03539;0.127385;0.02784333;25.24239;28.5309;46.38393;3.858398;1.789677;208.0683;177.5988;263.0758;374.5229;109.8461;18.4363;-88.04808;-16.60203;29.08124;302.2312;91.40984;-71.44605;0.1681096;21.79806;1.83427;19.96379;385.0458;456.4919;100.4408;15.42811;-95.98207;-19.74748;141.6378;23.00684;-83.20033;-14.77133;0
11.08.2013;19:00:00;34.11;0;22.06024;13.45215;19.714;21.16662;12.96618;18.78528;22.90341;14.57277;20.59899;0.20709;0.03808666;19.69467;0.2392683;0.037985;21.13309;0.2052733;0.03594;22.34179;0.227345;0.04311833;21.49823;0.1937933;0.03877167;23.87774;0.1271983;0.027585;24.71734;28.67208;46.52399;4.054137;1.886146;321.0855;202.3665;460.6449;577.954;182.7378;35.80089;-87.18325;-13.67803;28.86976;302.0197;146.937;-73.50522;0.1920837;95.55458;22.12286;73.43172;384.589;458.0942;107.6607;19.17242;-93.87982;-16.60616;272.4745;55.94191;-83.20292;-10.26719;0
11.08.2013;19:30:00;34.46;0;20.27542;13.47502;17.89215;19.46354;10.80161;17.08924;21.1445;14.85909;18.7534;0.2070983;0.038015;19.74714;0.2389967;0.03798167;21.20329;0.205185;0.03612;22.35365;0.2271967;0.04327666;21.56038;0.1935133;0.03855;23.71615;0.1269567;0.02743166;24.51224;28.81539;48.35556;3.890533;1.881289;317.9761;195.1519;409.1473;572.3571;185.1478;35.87709;-95.55595;-19.12711;29.93971;303.0897;149.2707;-76.42883;0.1927101;89.59189;16.74999;72.8419;382.9309;459.3598;100.8359;16.1979;-97.34445;-20.90376;238.5006;47.28148;-92.83522;-15.87289;0
11.08.2013;20:00:00;33.17;0;18.72522;7.544223;16.32716;18.00381;3.84999;15.59445;19.44124;10.70262;17.0572;0.2068317;0.03801333;19.80033;0.2387783;0.03798;21.26013;0.20481;0.03603166;22.33592;0.2270483;0.04319667;21.604;0.1931767;0.03833667;23.5707;0.1268483;0.02735;24.08765;28.0006;50.69867;3.711423;1.881642;91.50549;46.82709;219.779;164.7099;45.65185;7.328465;-86.70373;-18.78361;28.3618;301.5118;38.32338;-67.92011;0.1290888;-41.05188;-11.45515;-29.59673;381.9094;449.8295;19.30633;0.8573141;-92.65929;-22.2668;130.5921;26.44111;-79.29082;-15.66554;0
11.08.2013;20:30:00;31.58;0;17.19341;2.30399;14.78429;16.37707;1.22106;13.98233;17.98151;3.76199;15.56241;0.20681;0.03811166;19.84624;0.2386867;0.03803666;21.29445;0.2046967;0.03595167;22.30338;0.22689;0.043175;21.62772;0.192755;0.038115;23.39318;0.126965;0.02722;23.575;27.43507;52.37298;3.613167;1.892323;39.18723;19.56275;51.13239;70.53702;17.58543;3.480511;-70.77693;-16.17332;26.94035;300.0903;14.10492;-54.60361;0.2023526;-53.1915;-12.69281;-40.4987;389.0482;443.6518;7.209238;1.714738;-79.75999;-17.97158;23.32523;4.46715;-59.52986;-14.14679;0
11.08.2013;21:00:00;30.46;0;15.52406;0.4711951;13.17833;14.71685;-0.1430158;12.43424;16.34363;1.199059;13.96097;0.2065983;0.03820333;19.8975;0.2384133;0.03805333;21.32026;0.2043667;0.035905;22.25509;0.2267867;0.043075;21.638;0.192425;0.03795;23.19353;0.1270483;0.02707333;23.23344;27.01379;54.13832;3.542331;1.917759;6.51724;1.510729;18.7319;11.73103;1.346565;0.7693928;-51.06106;-14.99522;26.32892;299.4789;0.5771716;-36.06584;NAN;-49.7145;-14.22583;-35.48867;405.0267;441.0926;0;0;-59.47121;-17.76229;6.712049;1.579364;-43.0518;-12.3662;0
11.08.2013;21:30:00;28.72;8.2;13.96852;-3.839298;11.71798;13.42565;-24.29497;11.09023;14.68355;-0.04400822;12.40232;0.206615;0.03818833;19.93922;0.2383083;0.03811;21.32909;0.2041467;0.03578833;22.18628;0.2269633;0.043055;21.6337;0.1937783;0.03825333;23.00309;0.1368317;0.02809167;22.87039;23.78238;92.57537;2.223127;2.058068;0.3323721;0;1.35967;0.5982699;0.05249184;0.5927373;-19.66773;-7.054164;23.67116;296.8211;-0.5402454;-12.61357;NAN;-19.61524;-6.461427;-13.15382;420.6997;433.3132;0;0;-42.81762;-13.62407;3.14951;2.572604;0.5866145;3.458802;0.06666667
11.08.2013;22:00:00;25.25;0.1;12.27831;-18.89708;10.02886;10.94038;-25.26347;8.751301;13.39247;-13.08413;11.06886;0.20693;0.038185;19.98154;0.2383133;0.03815167;21.32736;0.2101883;0.03616666;22.10607;0.2275883;0.04315666;21.61959;0.21345;0.04302667;22.77651;0.17075;0.03277333;21.90479;19.17977;95.57491;2.265242;2.165003;0.04281308;0;0.07555617;0.07706355;0.003453846;1.297696;-8.226103;1.544348;19.18957;292.3395;-1.294242;-9.770451;NAN;-8.22265;2.842044;-11.06469;405.9031;415.6735;0;0.6319489;-11.32323;-1.834487;0.1243385;2.301961;-5.221334;3.825846;0.3166667
11.08.2013;22:30:00;23.84;0.4;9.617432;-11.06597;7.579411;8.555383;-12.9961;6.65821;10.87347;-9.597546;8.687189;0.2070667;0.03824;20.01823;0.2381033;0.03817666;21.30971;0.2172983;0.03644833;21.9937;0.2276133;0.04319;21.59334;0.2209267;0.04424667;22.45927;0.1694117;0.03254833;21.6976;19.4437;94.12698;2.319422;2.183202;0.00629698;0;0.07557178;0.01133456;0;1.325009;-10.26149;-0.1302061;19.71932;292.8693;-1.325009;-10.13128;NAN;-10.26149;1.194803;-11.45629;406.8773;417.0086;0;0.4514121;-14.37643;-2.93568;0;2.934519;-5.749816;2.044217;0.4166667
11.08.2013;23:00:00;23.44;0;7.820632;-8.222648;6.044757;7.218078;-9.531507;5.536973;8.533074;-7.155341;6.647522;0.2070533;0.03828333;20.05001;0.2381017;0.03821833;21.28083;0.22417;0.03676166;21.8586;0.22762;0.04314833;21.5447;0.2246783;0.04421333;22.21744;0.16872;0.03238667;21.58841;20.11122;94.03361;2.379453;2.237485;0;0;0;0;0;1.241692;-15.70756;-1.152567;20.15179;293.3018;-1.241692;-14.55499;NAN;-15.70756;0.08912446;-15.79668;403.8993;418.4543;0;0.7675874;-20.65924;-3.932438;0;1.805968;-11.14989;0.5766925;0.3333333
11.08.2013;23:30:00;23.47;0.1;6.76509;-6.839928;5.165382;6.382169;-7.111398;4.842793;7.21817;-6.550753;5.537043;0.2070517;0.038295;20.07473;0.2381117;0.038155;21.23774;0.2300883;0.03715833;21.73874;0.2276316;0.04309667;21.48639;0.2263217;0.04405667;22.03468;0.1683133;0.03223;21.50034;20.20464;95.46568;2.390043;2.28167;0;0;0;0;0;0.5938534;-19.33235;-2.557168;20.43831;293.5883;-0.5938534;-16.77518;NAN;-19.33235;-1.963315;-17.36903;401.9171;418.6922;0;0.1806291;-22.24683;-4.929306;0;1.490342;-16.96363;-0.7340823;0.3666667
12.08.2013;NA;23.58;0;6.033464;-6.271238;4.561216;5.735251;-6.550753;4.308437;6.359888;-6.176547;4.832128;0.2070533;0.03826833;20.09452;0.23812;0.03820499;21.18979;0.2343867;0.03748833;21.63152;0.2277367;0.04316499;21.42803;0.2269983;0.04375;21.89301;0.16813;0.03210833;21.40924;20.26591;96.00317;2.384509;2.289204;0;0;0;0;0;0.4230248;-22.32948;-3.342214;20.57135;293.7213;-0.4230248;-18.98727;NAN;-22.32948;-2.919189;-19.4103;399.6832;418.6705;0;0.04516365;-24.30203;-5.925851;0;1.174215;-20.19238;-1.57319;0.35
12.08.2013;0:30:00;23.72;0;5.458877;-6.281198;4.091214;5.188416;-6.374817;3.870043;5.724093;-6.198622;4.308437;0.2072567;0.038365;20.11126;0.2383933;0.03823833;21.13999;0.23756;0.03781833;21.53688;0.2279133;0.043135;21.36107;0.2274317;0.043695;21.76457;0.167815;0.03197667;21.30281;20.36723;96.09903;2.414123;2.319949;0;0;0;0;0;0.4252892;-23.32756;-4.35347;20.7612;293.9112;-0.4252892;-18.97409;NAN;-23.32756;-3.928181;-19.39938;399.7772;418.7513;0;0;-25.24128;-6.607497;0;1.174249;-21.30801;-2.569619;0.3833333
12.08.2013;1:00:00;23.9;0;4.941729;-5.833456;3.676646;4.708466;-6.253596;3.485057;5.177258;-5.515764;3.870031;0.2073167;0.03836666;20.11929;0.2385017;0.03828166;21.09044;0.2400283;0.03806667;21.44988;0.2279183;0.04311833;21.29965;0.228065;0.04385167;21.65001;0.16771;0.03185833;21.21705;20.89604;85.43913;2.54333;2.172999;0;0;0;0;0;1.755282;-23.62513;-3.215406;20.75086;293.9008;-1.755282;-20.40973;NAN;-23.62513;-1.460124;-22.16501;399.4203;419.8301;0;0.04516245;-30.40542;-6.292816;0;4.154862;-13.67687;-1.9927;0.2166667
12.08.2013;1:30:00;23.93;0;4.490067;-6.029036;3.321967;4.295437;-6.759501;3.164198;4.697301;-5.614824;3.485052;0.2074983;0.03839;20.12303;0.23868;0.03830333;21.04498;0.2419267;0.03829333;21.37008;0.2280917;0.043095;21.23952;0.228585;0.04411167;21.54565;0.16783;0.03180333;21.10569;21.2149;80.04079;2.470055;1.977052;0;0;0;0;0;2.85866;-30.46159;-2.770447;20.15649;293.3065;-2.85866;-27.69114;NAN;-30.46159;0.08821256;-30.5498;389.1738;416.865;0;1.851551;-31.46158;-3.513322;0;3.522558;-28.81948;-1.677967;0
12.08.2013;2:00:00;23.7;0;4.078911;-7.555844;2.992567;3.860185;-8.26745;2.811338;4.28428;-6.792528;3.164198;0.20759;0.03843666;20.12653;0.2389433;0.038345;20.9969;0.2436;0.03844833;21.29815;0.22822;0.04305166;21.18042;0.2282017;0.04370166;21.44746;0.1677667;0.031685;20.94532;20.08998;88.59474;2.271115;2.012089;0;0;0;0;0;1.612159;-27.77588;-1.488287;19.32009;292.4701;-1.612159;-26.2876;NAN;-27.77588;0.123872;-27.89976;387.0928;413.3804;0;0.5418989;-30.46225;-2.674199;0;3.477245;-24.12305;-0.1573028;0
12.08.2013;2:30:00;23.32;0;3.616995;-8.904731;2.602198;3.358247;-9.610809;2.383836;3.860185;-8.278459;2.811338;0.207775;0.03848333;20.12722;0.2392367;0.03835333;20.95402;0.24499;0.03865;21.22673;0.2283017;0.043125;21.12081;0.228725;0.04393166;21.33668;0.1675083;0.031495;20.78479;19.55067;83.71394;2.359584;1.975301;0;0;0;0;0.1098789;1.773214;-32.33128;-0.8809051;18.86286;292.0128;-1.663335;-31.45037;NAN;-32.2214;0.892309;-33.1137;379.9477;411.3981;0;0.7676799;-42.43529;-4.194782;0.7463435;3.974005;-24.88582;-0.05243424;0.05
12.08.2013;3:00:00;22.92;0;3.085589;-10.21786;2.149284;2.800613;-11.08686;1.913629;3.358247;-9.610809;2.383836;0.20787;0.03846167;20.12462;0.2394917;0.03844666;20.90645;0.2461467;0.03878167;21.15259;0.2285067;0.04301666;21.07184;0.228705;0.043825;21.22185;0.1675517;0.03139167;20.56469;19.91776;88.33848;2.262995;1.999096;0;0;0;0;0.01658565;2.382985;-61.91618;-3.182134;19.16034;292.3103;-2.3664;-58.73405;NAN;-61.8996;-0.7991486;-61.10045;352.0457;410.7797;0;1.264516;-67.44505;-4.037761;0.4146405;3.838608;-38.38647;-1.782823;0
12.08.2013;3:30:00;22.39;0;2.492139;-11.89151;1.647992;2.175829;-13.03591;1.37913;2.789465;-11.10888;1.902938;0.20805;0.03844666;20.11746;0.2397317;0.03844833;20.86144;0.2472;0.03894333;21.07408;0.22852;0.043085;21.0154;0.2282317;0.04347167;21.10057;0.16778;0.03125;20.33014;19.18303;91.26977;2.184047;1.993374;0;0;0;0;0;1.456517;-65.35699;-3.598321;18.66702;291.817;-1.456517;-61.75867;NAN;-65.35699;-2.141804;-63.21519;345.8172;407.5759;0;0.812945;-68.26864;-6.764901;0;2.258145;-63.27818;-2.464709;0.08333334
