DateTime,ALBEDO_1_1_1,APAR_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,P_1_1_1,RH_1_1_1,SHF_1_1_1,SHF_1_1_2,SHF_1_1_3,SWC_1_1_1,SWC_1_1_2,SWC_1_1_3,SWC_1_1_4,SWC_1_1_5,SWC_1_1_6,SW_IN_1_1_1,SW_OUT_1_1_1,TA_1_1_1,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_4,TS_1_1_5,TS_1_1_6,time
yyyy-mm-dd HH:MM:SS,%,umol/m^2/s,W/m^2,W/m^2,W/m^2,umol/m^2/s,m,%,W/m^2,W/m^2,W/m^2,%,%,%,%,%,%,W/m^2,W/m^2,deg C,deg C,deg C,deg C,deg C,deg C,deg C,seconds since 1970-01-01 00:00:00.0
2023-08-01 12:30,0.144655,17.2404,-84.9642,-5.34592,216.74,574.679,0.0,46.5024,--,21.9445,1.07221,46.974799999999995,--,40.6962,46.355799999999995,45.894,48.6158,349.588,53.2297,25.182999999999993,22.362000000000023,--,19.28200000000004,18.925999999999988,19.790999999999997,18.35300000000001,1690893000.0
2023-08-01 13:00,0.14816400000000002,32.3165,-93.3746,-2.80419,483.298,1077.22,0.0,44.2217,--,24.185,1.5699299999999998,47.0052,--,40.7063,46.345299999999995,45.9705,48.648,676.625,102.757,26.26600000000002,22.737000000000023,--,19.406000000000006,18.915999999999997,20.114000000000033,18.341000000000008,1690894800.0
2023-08-01 13:30,0.115673,8.70952,-87.704,-10.2908,66.1088,290.317,0.0,47.4049,--,27.0344,2.17869,47.0362,--,40.7223,46.297200000000004,45.9902,48.6522,163.29,19.768,25.28200000000004,23.149000000000058,--,19.547000000000025,18.920000000000016,20.412000000000035,18.338000000000022,1690896600.0
2023-08-01 14:00,0.161081,7.29055,-64.2496,-6.984719999999999,61.8606,243.018,0.0,51.1802,--,28.4817,2.87355,47.0683,--,40.7565,46.327299999999994,46.066,48.65350000000001,141.995,22.8696,25.057000000000016,23.52000000000004,--,19.698000000000036,18.932999999999993,20.70500000000004,18.341000000000008,1690898400.0
2023-08-01 14:30,0.16312000000000001,21.7428,-61.7586,-3.8902099999999997,322.536,724.7610000000001,0.0,43.3672,--,28.9368,3.6272300000000004,47.1197,--,40.7657,46.2725,46.1388,48.6317,458.60400000000004,78.2001,26.214000000000055,23.685000000000002,--,19.857000000000028,18.95300000000003,20.948000000000036,18.352000000000032,1690900200.0
2023-08-01 15:00,0.160138,19.6754,-66.0604,-5.9660400000000005,283.339,655.846,0.0,42.6931,--,29.633,4.42957,47.1452,--,40.7665,46.386300000000006,46.1783,48.66180000000001,412.46,69.0266,26.50200000000001,23.849000000000046,--,20.013000000000034,18.982000000000028,21.137000000000057,18.37099999999998,1690902000.0
2023-08-01 15:30,0.158275,25.0685,-79.0202,-8.279539999999999,379.634,835.617,0.0,40.59,--,30.7653,5.25306,47.1747,--,40.7923,46.3092,46.1592,48.6642,540.3480000000001,89.9732,27.290999999999997,24.069000000000017,--,20.16900000000004,19.022000000000048,21.314999999999998,18.402000000000044,1690903800.0
2023-08-01 16:00,0.165355,9.6341,-70.5591,-7.676089999999999,146.761,321.137,0.0,41.7302,--,32.4779,6.06846,47.177299999999995,--,40.8175,46.331,46.195,48.6545,252.96900000000002,43.3252,26.519000000000062,24.394000000000062,--,20.31600000000003,19.06800000000004,21.513000000000034,18.437000000000012,1690905600.0
2023-08-01 16:30,0.318825,6.32266,-58.9115,-5.8824,80.9079,210.755,0.0,42.8042,--,33.237,6.8629,47.203500000000005,--,40.846700000000006,46.3588,46.257,48.6458,190.94799999999998,57.0107,26.821000000000026,24.63900000000001,--,20.46700000000004,19.119000000000028,21.723000000000013,18.472000000000037,1690907400.0
2023-08-01 17:00,0.230373,16.3867,-56.6753,-1.96783,221.172,546.225,0.0,43.0241,--,33.4137,7.635339999999999,47.248999999999995,--,40.8673,46.357200000000006,46.283,48.684799999999996,359.20099999999996,83.321,26.932000000000016,24.774000000000058,--,20.613,19.170999999999992,21.890000000000043,18.51600000000002,1690909200.0
2023-08-01 17:30,0.16403199999999998,6.894639999999999,-54.934,-7.68852,67.585,229.821,0.0,49.098,--,33.0745,8.392380000000001,47.243,--,40.882,46.337799999999994,46.2987,48.716300000000004,137.776,22.946,25.77800000000002,24.879999999999995,--,20.75400000000002,19.233000000000004,22.02800000000002,18.567000000000007,1690911000.0
2023-08-01 18:00,0.22566999999999998,12.8042,-72.5119,-6.13251,156.51,426.80699999999996,0.0,49.3343,--,32.1004,9.12454,47.294799999999995,--,40.8947,46.373000000000005,46.322700000000005,48.7237,289.51,66.6198,26.035000000000025,24.90700000000004,--,20.897000000000048,19.29400000000004,22.133000000000038,18.619000000000028,1690912800.0
2023-08-01 18:30,0.17693299999999998,7.365760000000001,-87.7009,-12.6082,52.0112,245.525,0.0,45.538,--,30.7988,9.82267,47.2813,--,40.8773,46.3742,46.351800000000004,48.734300000000005,156.94299999999998,29.839,26.295000000000016,24.887000000000057,--,21.025000000000034,19.357000000000028,22.20900000000006,18.677999999999997,1690914600.0
2023-08-01 19:00,0.169961,3.94434,-79.0856,-11.7637,-9.97718,131.47799999999998,0.0,44.9199,--,29.313,10.4723,47.3053,--,40.9365,46.34720000000001,46.345200000000006,48.74020000000001,69.082,11.7373,26.089000000000055,24.829000000000065,--,21.140000000000043,19.420999999999992,22.253000000000043,18.740999999999985,1690916400.0
2023-08-01 19:30,0.18466300000000002,2.44623,-55.5768,-8.896410000000001,-7.829039999999999,81.541,0.0,49.2367,--,27.0401,11.0702,47.2832,--,40.9462,46.4103,46.31,48.7727,47.6954,8.84399,25.297000000000025,24.696000000000026,--,21.247000000000014,19.49000000000001,22.274000000000058,18.797000000000025,1690918200.0
2023-08-01 20:00,0.21959499999999998,1.4438799999999998,-73.7784,-9.20301,-43.6402,48.1292,0.0,53.2921,--,23.582,11.6012,47.2522,--,40.992700000000006,46.379799999999996,46.2865,48.770799999999994,26.7307,5.79547,24.468000000000018,24.472000000000037,--,21.338000000000022,19.559000000000026,22.260000000000048,18.86099999999999,1690920000.0
2023-08-01 20:30,0.31319600000000003,0.667239,-73.0934,-10.0264,-54.81,22.2413,0.0,54.3389,--,19.453,12.0552,47.2577,--,40.955000000000005,46.410500000000006,46.286300000000004,48.774499999999996,12.0067,3.7496400000000003,24.004999999999995,24.199000000000012,--,21.40900000000005,19.625,22.186000000000035,18.92500000000001,1690921800.0
2023-08-01 21:00,--,0.127979,-62.3278,-8.919030000000001,-53.1325,4.26595,0.0,63.8193,--,15.5095,12.4282,47.21,--,40.9765,46.4437,46.2407,48.796800000000005,0.524841,0.248532,22.138000000000034,23.897000000000048,--,21.464000000000055,19.68900000000002,22.079000000000065,18.987000000000023,1690923600.0
2023-08-01 21:30,--,0.010779899999999999,-61.0386,-6.3288400000000005,-57.1073,0.359331,0.0,62.28,--,12.1041,12.6951,47.187,--,41.01649999999999,46.43,46.213,48.834700000000005,0.0248982,2.42246,22.39100000000002,23.599000000000046,--,21.495000000000005,19.75,21.948000000000036,19.052999999999997,1690925400.0
2023-08-01 22:00,--,0.00321531,-68.4206,-8.07857,-61.982,0.107177,0.0,57.7643,--,8.975019999999999,12.847,47.130500000000005,--,41.00020000000001,46.4763,46.231700000000004,48.8137,0.0,1.6399299999999999,22.549000000000035,23.30200000000002,--,21.510000000000048,19.805999999999983,21.799000000000035,19.113,1690927200.0
2023-08-01 22:30,--,0.00242097,-73.6145,-9.85865,-64.2424,0.08069889999999999,0.0,61.7399,--,6.05999,12.8859,47.1438,--,40.9833,46.458,46.194700000000005,48.8277,0.0,0.48663500000000004,21.694000000000017,23.00600000000003,--,21.509000000000015,19.859000000000037,21.636000000000024,19.172000000000025,1690929000.0
2023-08-01 23:00,--,0.00234532,-67.4404,-6.38439,-61.4063,0.07817719999999999,0.0,71.9922,--,3.5828599999999997,12.8139,47.103500000000004,--,41.0198,46.4812,46.1592,48.827799999999996,0.0,0.35028899999999996,19.70700000000005,22.711000000000013,--,21.49000000000001,19.910000000000025,21.45900000000006,19.223000000000013,1690930800.0
2023-08-01 23:30,--,0.00344261,-61.9459,-3.13341,-60.6952,0.114754,0.0,75.6877,--,1.30944,12.6507,47.0117,--,40.9782,46.487,46.146499999999996,48.86430000000001,0.0,1.8826900000000002,19.223000000000013,22.424000000000035,--,21.45900000000006,19.948000000000036,21.279000000000053,19.26800000000003,1690932600.0
2023-08-02 00:00,--,0.00419993,-62.9436,-2.30626,-62.0088,0.139997,0.0,80.6918,--,-0.781246,12.4026,47.0155,--,40.992,46.503,46.1213,48.858000000000004,0.0,1.3713600000000001,18.365999999999985,22.146000000000015,--,21.41500000000002,19.988,21.096000000000004,19.311000000000035,1690934400.0
2023-08-02 00:30,--,0.00317854,-59.1908,-0.837348,-60.5282,0.105951,0.0,83.7073,--,-2.52332,12.0768,46.997299999999996,--,40.9802,46.5117,46.1013,48.833999999999996,0.0,2.1747400000000003,17.90700000000004,21.87700000000001,--,21.358000000000004,20.01400000000001,20.911,19.349000000000046,1690936200.0
2023-08-02 01:00,--,0.00264881,-58.6293,-0.554739,-60.1107,0.0882939,0.0,85.4394,--,-4.0321,11.6822,46.9782,--,40.9918,46.5135,46.0528,48.83149999999999,0.0,2.03611,17.593000000000018,21.615999999999985,--,21.30000000000001,20.03400000000005,20.720000000000027,19.374000000000024,1690938000.0
2023-08-02 01:30,--,0.00245961,-62.0407,-1.57235,-62.4789,0.0819872,0.0,86.8287,--,-5.27945,11.2205,46.9328,--,40.974700000000006,46.510799999999996,46.007299999999994,48.8572,0.0,2.0104900000000003,17.54200000000003,21.363,--,21.22800000000001,20.05000000000001,20.535000000000025,19.398000000000025,1690939800.0
2023-08-02 02:00,--,0.00227047,-61.5868,-2.11839,-61.274,0.0756824,0.0,88.301,--,-6.45899,10.7288,46.8703,--,40.9513,46.537,45.915,48.885,0.0,1.8055700000000001,17.135000000000048,21.126000000000033,--,21.149000000000058,20.061000000000035,20.350000000000023,19.41500000000002,1690941600.0
2023-08-02 02:30,--,0.00230852,-61.3485,-2.18946,-60.6415,0.0769507,0.0,89.6743,--,-7.71295,10.2019,46.8178,--,40.9532,46.5475,45.93770000000001,48.8885,0.0,1.48241,16.68900000000002,20.89300000000003,--,21.07000000000005,20.062999999999988,20.164000000000044,19.430000000000007,1690943400.0
2023-08-02 03:00,--,0.00227095,-63.2075,-3.359,-61.3681,0.0756984,0.0,90.9164,--,-8.7708,9.64364,46.848299999999995,--,40.94,46.513799999999996,45.944799999999994,48.851000000000006,0.0,1.51952,16.47800000000001,20.680000000000007,--,20.985000000000014,20.061000000000035,19.983000000000004,19.437999999999988,1690945200.0
2023-08-02 03:30,--,0.00227112,-61.4213,-3.0222700000000002,-59.5833,0.07570410000000001,0.0,91.7353,--,-9.73692,9.06606,46.8353,--,40.9517,46.548500000000004,45.92100000000001,48.863800000000005,0.0,1.18421,16.104000000000042,20.458000000000027,--,20.896000000000015,20.052999999999997,19.812000000000012,19.436000000000035,1690947000.0
2023-08-02 04:00,--,0.00291466,-60.7229,-2.89716,-59.0914,0.0971554,0.0,92.401,--,-10.5602,8.46686,46.7872,--,40.9133,46.544799999999995,45.8712,48.86279999999999,0.0,1.2656399999999999,15.758000000000038,20.251000000000033,--,20.80400000000003,20.045000000000016,19.64100000000002,19.432999999999993,1690948800.0
2023-08-02 04:30,0.0,0.0299038,-61.8478,-4.26347,-58.9202,0.996793,0.0,93.0065,--,-11.3815,7.85555,46.7768,--,40.8903,46.5473,45.8298,48.8472,0.00069213,1.3365,15.811000000000035,20.045000000000016,--,20.710000000000036,20.02600000000001,19.484000000000037,19.42500000000001,1690950600.0
2023-08-02 05:00,0.79269,0.26198,-62.3367,-4.42802,-57.5008,8.73265,0.0,93.5322,--,-12.2086,7.2419,46.756,--,40.8417,46.5497,45.8433,48.8557,2.1809,1.7729599999999999,15.672000000000025,19.845000000000027,--,20.613,20.00600000000003,19.333000000000027,19.40700000000004,1690952400.0
2023-08-02 05:30,0.43377899999999997,1.10398,-65.4043,-5.2184,-47.4509,36.7993,0.0,94.1009,--,-12.944,6.63968,46.735299999999995,--,40.8478,46.476000000000006,45.7898,48.84630000000001,22.9884,10.2533,16.186000000000035,19.65500000000003,--,20.51600000000002,19.984000000000037,19.187000000000012,19.39500000000004,1690954200.0
2023-08-02 06:00,0.404938,2.76076,-69.8828,-3.6464,-30.8082,92.0253,0.0,94.3003,--,-13.1195,6.03067,46.6892,--,40.861,46.5483,45.745200000000004,48.8458,59.0691,23.641,17.009000000000015,19.482000000000028,--,20.41900000000004,19.95300000000003,19.04400000000004,19.375,1690956000.0
2023-08-02 06:30,0.351677,5.1426099999999995,-78.1007,-4.42525,-7.42687,171.42,0.0,94.0593,--,-12.7744,5.43989,46.7,--,40.8302,46.5188,45.7543,48.8438,101.992,35.7438,18.311000000000035,19.339000000000055,--,20.31800000000004,19.924000000000035,18.92700000000002,19.350000000000023,1690957800.0
2023-08-02 07:00,0.318282,7.9410300000000005,-84.6398,-6.883560000000001,29.1996,264.70099999999996,0.0,89.7717,--,-11.6302,4.86827,46.673500000000004,--,40.8195,46.53229999999999,45.712700000000005,48.7963,156.409,49.4528,19.125,19.251000000000033,--,20.218000000000018,19.89300000000003,18.836000000000013,19.321000000000026,1690959600.0
2023-08-02 07:30,0.272361,10.9911,-90.5343,-7.65954,80.4919,366.37,0.0,80.5551,--,-9.518360000000001,4.31548,46.68229999999999,--,40.8142,46.5378,45.7402,48.7878,224.266,60.8996,20.387000000000057,19.244000000000028,--,20.125,19.854000000000042,18.800999999999988,19.293000000000006,1690961400.0
2023-08-02 08:00,0.241252,13.5889,-95.3486,-7.73937,125.259,452.963,0.0,75.0881,--,-5.75483,3.8068800000000005,46.6483,--,40.7925,46.5337,45.7355,48.8123,280.812,67.944,21.545999999999992,19.312999999999988,--,20.03400000000005,19.81600000000003,18.82000000000005,19.25400000000002,1690963200.0
2023-08-02 08:30,0.20559699999999997,13.3045,-93.6815,-6.64434,123.45299999999999,443.48199999999997,0.0,72.4856,--,-1.36194,3.37459,46.6685,--,40.770300000000006,46.5053,45.772200000000005,48.808,268.197,57.707,21.783000000000015,19.460000000000036,--,19.95700000000005,19.774000000000058,18.902000000000044,19.223000000000013,1690965000.0
2023-08-02 09:00,0.20018,17.8676,-86.8402,-2.75966,210.66,595.5880000000001,0.0,70.6279,--,2.94212,3.0226900000000003,46.7068,--,40.7557,46.515299999999996,45.778,48.783,371.13800000000003,76.3981,22.124000000000024,19.673000000000002,--,19.894000000000062,19.735000000000014,19.047000000000025,19.186000000000035,1690966800.0
2023-08-02 09:30,0.188947,20.1815,-86.0437,-2.00463,254.59799999999998,672.717,0.0,68.9626,--,7.196060000000001,2.77215,46.7308,--,40.7623,46.543800000000005,45.82229999999999,48.760299999999994,419.81699999999995,81.1804,22.829000000000065,19.947000000000003,--,19.84200000000004,19.689999999999998,19.244000000000028,19.15300000000002,1690968600.0
2023-08-02 10:00,0.170258,17.1433,-60.0155,-0.7669189999999999,234.197,571.444,0.0,70.1582,--,11.8908,2.63885,46.7847,--,40.746300000000005,46.4858,45.8298,48.7495,357.593,64.1473,22.66300000000001,20.327000000000055,--,19.812000000000012,19.654000000000053,19.473000000000013,19.115999999999985,1690970400.0
2023-08-02 10:30,0.17769400000000002,17.666,-49.6839,1.31002,251.233,588.866,0.0,70.1608,--,17.3276,2.62984,46.766999999999996,--,40.770500000000006,46.485299999999995,45.8653,48.723,368.935,66.7082,22.915999999999997,20.767000000000053,--,19.80000000000001,19.615999999999985,19.745000000000005,19.083000000000027,1690972200.0
2023-08-02 11:00,0.16623,25.1289,-73.2228,2.8386400000000003,359.847,837.63,0.0,66.4552,--,20.927,2.75247,46.8107,--,40.756,46.4643,45.9128,48.7597,525.677,89.7685,23.758000000000038,21.180000000000007,--,19.812999999999988,19.58000000000004,20.00600000000003,19.055999999999983,1690974000.0
2023-08-02 11:30,0.153092,15.4496,-64.8805,-1.5461200000000002,202.613,514.985,0.0,65.7358,--,24.5813,3.00241,46.894999999999996,--,40.773700000000005,46.4335,45.9885,48.726800000000004,316.204,50.2568,23.747000000000014,21.64100000000002,--,19.846000000000004,19.55200000000002,20.26800000000003,19.03400000000005,1690975800.0
2023-08-02 12:00,0.16250699999999998,12.0604,-55.4091,-1.8013700000000001,148.366,402.014,0.0,64.1721,--,27.7848,3.3672,46.9233,--,40.7335,46.4832,46.0063,48.714,241.842,39.8677,23.865999999999985,22.097000000000037,--,19.900000000000034,19.52600000000001,20.550999999999988,19.013000000000034,1690977600.0
2023-08-02 12:30,0.15967699999999999,18.6689,-59.1439,-0.208135,262.768,622.297,0.0,61.1631,--,29.3579,3.82419,46.9818,--,40.7607,46.4638,46.07979999999999,48.73479999999999,385.594,63.8903,24.56400000000002,22.452000000000055,--,19.976,19.507000000000005,20.825000000000045,19.00400000000002,1690979400.0
2023-08-02 13:00,0.15933699999999998,13.0884,-50.9996,-1.78738,170.923,436.28,0.0,60.5762,--,31.8672,4.37044,47.016000000000005,--,40.789500000000004,46.45399999999999,46.169799999999995,48.7443,262.936,42.8009,24.462000000000046,22.74799999999999,--,20.064999999999998,19.49599999999998,21.064999999999998,18.99799999999999,1690981200.0
2023-08-02 13:30,0.155079,22.0473,-74.8897,-0.702153,306.17,734.9119999999999,0.0,58.1845,--,33.8868,4.98675,47.0392,--,40.8063,46.461800000000004,46.1655,48.7213,455.713,75.3555,25.122000000000014,23.00200000000001,--,20.170000000000016,19.49599999999998,21.293000000000006,18.99799999999999,1690983000.0
2023-08-02 14:00,0.153944,29.1817,-87.1876,0.422346,422.64599999999996,972.7230000000001,0.0,53.2381,--,36.6773,5.65407,47.0627,--,40.8172,46.4567,46.1647,48.7187,610.44,100.184,26.214000000000055,23.287000000000035,--,20.271000000000015,19.49799999999999,21.523000000000025,19.007000000000005,1690984800.0
2023-08-02 14:30,0.168568,29.0017,-96.1143,1.57742,404.707,966.722,0.0,53.2571,--,40.1424,6.35529,47.103699999999996,--,40.8198,46.461999999999996,46.22,48.741299999999995,607.4,105.001,26.299000000000035,23.704000000000065,--,20.385000000000048,19.51400000000001,21.790999999999997,19.023000000000025,1690986600.0
2023-08-02 15:00,0.14568599999999998,9.01551,-68.4811,-5.77873,85.947,300.517,0.0,55.0187,--,42.9536,7.0796399999999995,47.152,--,40.8492,46.4452,46.258500000000005,48.7592,174.15,25.5011,25.448000000000036,24.170000000000016,--,20.504999999999995,19.53200000000004,22.101,19.049000000000035,1690988400.0
2023-08-02 15:30,0.165192,9.8917,-63.7287,-2.9894,104.53200000000001,329.723,0.0,56.3929,--,45.7671,7.82207,47.2068,--,40.8667,46.4255,46.3037,48.716300000000004,198.375,33.1046,25.198000000000036,24.474000000000046,--,20.632000000000005,19.555999999999983,22.382000000000005,19.071000000000026,1690990200.0
2023-08-02 16:00,0.161105,8.18535,-62.9044,-2.97727,86.3602,272.845,0.0,61.0161,--,43.2189,8.59783,47.187799999999996,--,40.8645,46.4668,46.3512,48.761700000000005,174.899,28.6118,24.161,24.543000000000006,--,20.772000000000048,19.586000000000013,22.55000000000001,19.105000000000018,1690992000.0
2023-08-02 16:30,0.184522,7.3025,-45.8701,0.806254,78.274,243.417,0.0,70.7427,--,39.2686,9.40108,47.2073,--,40.881499999999996,46.455200000000005,46.355799999999995,48.7927,153.757,28.8067,22.57800000000003,24.465000000000032,--,20.910000000000025,19.625,22.59400000000005,19.147000000000048,1690993800.0
2023-08-02 17:00,0.22941999999999999,14.9867,-67.3508,4.01463,163.894,499.556,0.0,69.5111,--,33.7564,10.1805,47.2073,--,40.8958,46.495,46.331999999999994,48.801700000000004,304.443,69.1837,23.260000000000048,24.319000000000017,--,21.033000000000015,19.66500000000002,22.555000000000007,19.18900000000002,1690995600.0
2023-08-02 17:30,0.41184399999999993,14.1909,-90.1878,-4.01122,25.6132,473.031,0.0,61.2932,--,33.5422,10.8958,47.2113,--,40.9095,46.467200000000005,46.327200000000005,48.778299999999994,174.30900000000003,62.5187,24.379999999999995,24.247000000000014,--,21.142000000000053,19.710000000000036,22.54000000000002,19.233000000000004,1690997400.0
2023-08-02 18:00,0.22874899999999998,12.6304,-95.5384,-6.667660000000001,124.54,421.014,0.0,57.5955,--,31.4636,11.5223,47.179700000000004,--,40.9453,46.4238,46.338,48.8355,277.143,63.7325,24.50200000000001,24.275000000000034,--,21.234000000000037,19.759000000000015,22.545999999999992,19.28800000000001,1690999200.0
2023-08-02 18:30,0.17770899999999998,8.94738,-93.6505,-8.4416,70.7424,298.246,0.0,57.6107,--,30.2588,12.016,47.173500000000004,--,40.931999999999995,46.4843,46.3547,48.8458,192.963,37.0119,24.314999999999998,24.30400000000003,--,21.312000000000012,19.81400000000002,22.539000000000044,19.337000000000046,1691001000.0
2023-08-02 19:00,0.146405,3.1708,-82.9082,-7.84778,-33.2883,105.693,0.0,61.9987,--,28.0504,12.4067,47.1955,--,40.939,46.4333,46.3582,48.8537,48.9104,7.13824,23.715000000000032,24.265000000000043,--,21.386000000000024,19.864000000000033,22.484000000000037,19.394000000000062,1691002800.0
2023-08-02 19:30,0.18205,2.39202,-75.0983,-5.40037,-38.7423,79.734,0.0,67.9914,--,23.7136,12.724,47.197700000000005,--,40.984700000000004,46.445699999999995,46.31550000000001,48.8662,37.8228,6.8672,22.99000000000001,24.120000000000005,--,21.451000000000022,19.912000000000035,22.397000000000048,19.447000000000003,1691004600.0
2023-08-02 20:00,0.214171,1.5354700000000001,-72.6396,-5.8274,-48.8923,51.1822,0.0,70.4177,--,19.1484,12.9769,47.1817,--,40.9833,46.461000000000006,46.2855,48.86,22.7435,4.82364,22.634000000000015,23.897000000000048,--,21.509000000000015,19.962000000000046,22.30000000000001,19.5,1691006400.0
2023-08-02 20:30,0.359793,0.661108,-70.1212,-6.28452,-57.6884,22.0369,0.0,70.4592,--,13.8575,13.1414,47.1542,--,40.987700000000004,46.477700000000006,46.291700000000006,48.8867,8.91393,2.7656400000000003,22.142000000000053,23.64300000000003,--,21.545999999999992,20.00600000000003,22.17700000000002,19.55200000000002,1691008200.0
2023-08-02 21:00,--,0.116275,-66.1919,-5.6651,-60.8896,3.87584,0.0,75.1375,--,9.75624,13.2091,47.1367,--,40.9977,46.4787,46.248,48.893,0.0228231,0.38568,20.972000000000037,23.378000000000043,--,21.571000000000026,20.055000000000007,22.04000000000002,19.599000000000046,1691010000.0
2023-08-02 21:30,--,0.00907855,-62.4514,-3.9159699999999997,-59.9773,0.302618,0.0,77.2637,--,6.495,13.1827,47.1022,--,40.9818,46.493500000000004,46.223000000000006,48.905,0.0,1.44182,20.495000000000005,23.101,--,21.58200000000005,20.09400000000005,21.886000000000024,19.642000000000053,1691011800.0
2023-08-02 22:00,--,0.00363149,-59.6894,-3.44982,-57.5647,0.12105,0.0,78.4122,--,3.26628,13.0531,47.0603,--,41.0012,46.514799999999994,46.2057,48.9007,0.0,1.32508,20.101,22.825000000000045,--,21.575000000000045,20.136000000000024,21.712000000000046,19.687999999999988,1691013600.0
2023-08-02 22:30,--,0.00412378,-54.4757,-1.76973,-54.3191,0.137459,0.0,82.1417,--,0.918673,12.8352,47.0282,--,41.00430000000001,46.541199999999996,46.140299999999996,48.9102,0.0,1.6130799999999998,19.485000000000014,22.548000000000002,--,21.55400000000003,20.173000000000002,21.53800000000001,19.726,1691015400.0
2023-08-02 23:00,--,0.00404868,-53.2749,-1.56263,-53.5328,0.134956,0.0,83.5325,--,-1.0083,12.5557,47.0313,--,41.01899999999999,46.513799999999996,46.154700000000005,48.9105,0.0,1.8205,19.262000000000057,22.28000000000003,--,21.519000000000062,20.198000000000036,21.357000000000028,19.759000000000015,1691017200.0
2023-08-02 23:30,--,0.00431375,-53.9757,-1.8742,-54.3448,0.143792,0.0,84.7046,--,-2.6638599999999997,12.199,47.013299999999994,--,40.9743,46.5257,46.127700000000004,48.906000000000006,0.0,2.24332,19.397000000000048,22.02800000000002,--,21.473000000000013,20.223000000000013,21.182999999999993,19.78800000000001,1691019000.0
2023-08-03 00:00,--,0.0042381,-55.8762,-2.93645,-54.6933,0.14127,0.0,86.6058,--,-4.05322,11.7755,46.9762,--,40.9537,46.5538,46.07229999999999,48.911300000000004,0.0,1.75353,19.415999999999997,21.779000000000053,--,21.420999999999992,20.240999999999985,21.010000000000048,19.81400000000002,1691020800.0
2023-08-03 00:30,--,0.00397323,-58.1739,-5.15716,-54.6889,0.132441,0.0,88.5976,--,-5.17235,11.3099,46.9347,--,41.0113,46.541199999999996,46.068999999999996,48.9075,0.0,1.6721400000000002,19.354000000000042,21.545999999999992,--,21.360000000000014,20.25600000000003,20.84400000000005,19.827000000000055,1691022600.0
2023-08-03 01:00,--,0.00370834,-58.8008,-5.68215,-53.9521,0.12361199999999999,0.0,89.8783,--,-6.22515,10.8037,46.870200000000004,--,40.995799999999996,46.5237,46.0383,48.909200000000006,0.0,0.833435,18.87900000000002,21.33200000000005,--,21.289000000000044,20.26400000000001,20.680000000000007,19.835000000000036,1691024400.0
2023-08-03 01:30,--,0.00283802,-60.0505,-6.15726,-55.0439,0.0946007,0.0,91.2569,--,-7.222110000000001,10.2655,46.855799999999995,--,40.96,46.55970000000001,45.995200000000004,48.9202,0.0,1.15068,18.60300000000001,21.12299999999999,--,21.214000000000055,20.267000000000053,20.51800000000003,19.84200000000004,1691026200.0
2023-08-03 02:00,--,0.00321642,-51.9154,-6.8975,-46.0737,0.107214,0.0,92.2927,--,-8.1792,9.70753,46.856,--,40.958800000000004,46.5855,45.9575,48.9137,0.0,1.0557299999999998,18.70300000000003,20.925999999999988,--,21.140000000000043,20.263000000000034,20.364000000000033,19.845000000000027,1691028000.0
2023-08-03 02:30,--,0.00351914,-60.7724,-7.8258600000000005,-53.4951,0.11730499999999999,0.0,92.9345,--,-8.801219999999999,9.1353,46.8333,--,40.924299999999995,46.55180000000001,45.935500000000005,48.935,0.0,0.5485899999999999,18.42700000000002,20.737000000000023,--,21.057999999999993,20.25600000000003,20.220000000000027,19.841000000000008,1691029800.0
2023-08-03 03:00,--,0.00287586,-61.311,-8.10673,-53.9029,0.0958621,0.0,93.7044,--,-9.5184,8.57198,46.8108,--,40.933,46.537,45.889300000000006,48.908199999999994,0.0,0.698548,18.31800000000004,20.562000000000012,--,20.975000000000023,20.24599999999998,20.08400000000006,19.83400000000006,1691031600.0
2023-08-03 03:30,--,0.0029137,-60.5461,-8.2336,-52.7074,0.0971234,0.0,94.0596,--,-10.1636,7.9992,46.7868,--,40.924,46.4922,45.899300000000004,48.90350000000001,0.0,0.394864,17.946000000000026,20.388000000000034,--,20.88900000000001,20.230999999999995,19.942000000000007,19.819000000000017,1691033400.0
2023-08-03 04:00,--,0.00348131,-60.5179,-8.02275,-53.6609,0.11604400000000001,0.0,94.6918,--,-11.0196,7.43465,46.776,--,40.9007,46.5357,45.896800000000006,48.8895,0.0,1.1657600000000001,17.525000000000034,20.218000000000018,--,20.802999999999997,20.212000000000046,19.805999999999983,19.800999999999988,1691035200.0
2023-08-03 04:30,--,0.0289491,-62.3054,-9.471169999999999,-53.4721,0.9649700000000001,0.0,95.1943,--,-11.733,6.871919999999999,46.746300000000005,--,40.8607,46.49529999999999,45.891000000000005,48.9088,0.0034597,0.641301,17.70300000000003,20.049000000000035,--,20.718000000000018,20.187999999999988,19.680999999999983,19.786,1691037000.0
2023-08-03 05:00,0.430547,0.30162100000000003,-59.6372,-8.60805,-48.7705,10.054,0.0,95.6186,--,-12.5552,6.3261,46.7305,--,40.8602,46.5277,45.8768,48.8847,3.7304800000000005,1.47187,17.475000000000023,19.879999999999995,--,20.63100000000003,20.16300000000001,19.557999999999993,19.761000000000024,1691038800.0
