Year,datetime,Date,HourInt,NEE,GPP,Reco,LE,H,Tair,VPD,RH,WUE,PPFD,Rg,Phase,Phase_lab
2013,2013-07-14T11:30:00Z,2013-07-14,11,1.09817845833333,3.82098269105604,2.64648096770514,1.18967229541284,0.808512304424779,18.88672,5.6635,74.11938,7.87204484012901,216.0177,22.7932,StemElong,Выход в трубку
2013,2013-07-14T12:00:00Z,2013-07-14,12,1.17588255714286,3.42229520139896,2.66328350239045,1.74239424716981,0.950531021818182,19.00622,5.51965,74.55685,4.81405310447165,192.4309,20.16787,StemElong,Выход в трубку
2013,2013-07-14T12:30:00Z,2013-07-14,12,1.19349953947368,3.39192093912197,2.59344639700158,0.785586986046512,0.550009499236642,18.50743,4.54318,78.70007,10.5825731092776,182.186,19.97046,StemElong,Выход в трубку
2013,2013-07-14T13:00:00Z,2013-07-14,13,-0.726099091954023,7.23624291135892,2.66610843983691,4.6073592816,4.15612153023256,19.02628,5.05984,77.07444,3.84946959952853,421.9939,48.2268,StemElong,Выход в трубку
2013,2013-07-14T13:30:00Z,2013-07-14,13,-0.398177915662651,7.22556486221132,2.68685201370412,3.82831036833333,3.94164729593496,19.17331,4.50448,79.41051,4.62598799356164,431.9318,48.13799,StemElong,Выход в трубку
2013,2013-07-14T14:00:00Z,2013-07-14,14,1.12860398571429,4.14448883113929,2.64374055359298,1.05073537222222,1.0616589045045,18.8672,3.29025,84.63589,9.66757294860267,237.4138,24.97121,StemElong,Выход в трубку
2013,2013-07-14T14:30:00Z,2013-07-14,14,0.871077821917808,4.60505893501266,2.60322805371305,0.734549770247934,1.3721431232,18.57763,2.63045,87.79675,15.3657513916764,267.0907,28.14855,StemElong,Выход в трубку
2013,2013-07-14T15:00:00Z,2013-07-14,15,-3.6824,5.41488180628472,2.63587971413706,6.95672,11.6297,18.81116,3.02323,86.24679,1.90776244164647,318.3267,33.96458,StemElong,Выход в трубку
2013,2013-07-14T15:30:00Z,2013-07-14,15,0.104576706666667,5.79005514581426,2.6943954120759,3.26794103888889,3.75147748571429,19.22666,3.39109,85.02197,4.3425849680332,336.6025,36.76344,StemElong,Выход в трубку
2013,2013-07-14T16:00:00Z,2013-07-14,16,-9.99281888888889,13.1630765047711,2.86300980332936,34.9982416666667,50.9915665555556,20.40352,5.70647,77.57436,0.921830379963981,1006.875,110.1338,StemElong,Выход в трубку
2013,2013-07-14T16:30:00Z,2013-07-14,16,-10.2411816666667,15.171783897135,3.06142759797783,71.2547325925926,61.3340066666667,21.75299,8.54506,68.15569,0.521870526951985,1219.734,138.9704,StemElong,Выход в трубку
2013,2013-07-14T17:00:00Z,2013-07-14,17,-9.0270269,10.7181231600683,3.09455967540276,63.9639407894737,37.8298862790698,21.9749,9.15398,65.355950000000007,0.41069873716056,750.7626,81.12901,StemElong,Выход в трубку
2013,2013-07-14T17:30:00Z,2013-07-14,17,-6.75173615789474,8.82723458376461,3.12870574132647,52.46808825,14.4908629545455,22.20263,10.2331,61.82566,0.4123531007779,559.7106,62.48124,StemElong,Выход в трубку
2013,2013-07-14T18:00:00Z,2013-07-14,18,-1.95309477777778,7.17590867700198,3.15665927274141,33.0226207619048,-2.87481719148936,22.38834,9.72994,64.37058,0.532604955556097,409.3316,47.72585,StemElong,Выход в трубку
2013,2013-07-14T18:30:00Z,2013-07-14,18,-4.29971424137931,8.18082551324248,3.19049841034679,46.8408194285714,4.98275743589744,22.6123,9.34381,66.13509,0.428067723178716,465.4628,56.3492,StemElong,Выход в трубку
2013,2013-07-14T19:00:00Z,2013-07-14,19,-6.92234483333333,8.97821950071381,3.23540212399107,58.348637,16.6138820930233,22.908080000000002,10.79635,61.58809,0.377137172077043,518.5164,64.5677,StemElong,Выход в трубку
2013,2013-07-14T19:30:00Z,2013-07-14,19,-2.92559952631579,7.41595131753473,3.22946299469307,44.1799625,-4.3599169787234,22.86905,11.11008,60.8755,0.411416176925625,399.7081,50.52706,StemElong,Выход в трубку
2013,2013-07-14T20:00:00Z,2013-07-14,20,-4.7717645,8.39660702098828,3.27422970956235,53.92184,4.19617690476191,23.16257,11.25135,59.72178,0.381662034698536,410.3438,59.52493,StemElong,Выход в трубку
2013,2013-07-14T20:30:00Z,2013-07-14,20,2.4109534,3.65642455351364,3.17415823582374,17.709866173913,-21.9463122307692,22.504270000000002,9.38673,64.47238,0.506035720318642,176.4103,21.70184,StemElong,Выход в трубку
2013,2013-07-14T21:00:00Z,2013-07-14,21,2.03629005882353,2.04995963470322,3.05085812079273,11.1808866428571,-18.1867626,21.682,7.93057,68.71729,0.449374994118239,91.86345,11.59749,StemElong,Выход в трубку
2013,2013-07-14T21:30:00Z,2013-07-14,21,2.13400338095238,1.10622211687769,2.96285963399535,6.59118638888889,-13.9911713870968,21.08713,7.12249,71.27992,0.411356705434411,44.12242,6.090868,StemElong,Выход в трубку
2013,2013-07-14T22:00:00Z,2013-07-14,22,3.39278222222222,0.512390798317721,2.91972210384079,3.43316926764706,-15.6457768378378,20.79295,6.41792,73.52328,0.365801887961978,15.03158,2.774503,StemElong,Выход в трубку
2013,2013-07-14T22:30:00Z,2013-07-14,22,3.67134,0.200561940314698,2.8578957144454,0.191702,-23.9133,20.36825,6.30018,73.62523,2.56425797917737,2.455725,1.076643,StemElong,Выход в трубку
2013,2013-07-14T23:00:00Z,2013-07-14,23,3.436434,0.115208173987303,2.84118743817842,1.5803312275,-16.1744186136364,20.25284,6.12405,73.93835,0.178679615099283,0.1624684,0.6169966,StemElong,Выход в трубку
2013,2013-07-14T23:30:00Z,2013-07-14,23,3.436434,0.0991054088823551,2.82292090909366,1.5493487275,-15.8536300909091,20.12635,6.53822,72.4156,0.156779045037387,0.007557416,0.5305227,StemElong,Выход в трубку
2013,2013-07-15T00:30:00Z,2013-07-15,0,3.06658783333333,0.103459304657142,2.96116120563594,4.6991293,-16.4574863928571,21.07558,7.1953,70.88682,0.0539624919665094,0.001259696,0.5538961,StemElong,Выход в трубку
2013,2013-07-15T01:00:00Z,2013-07-15,1,3.63562708333333,0.0432263536699957,2.90686749836157,1.575005440625,-17.3855582058824,20.70495,6.07026,74.65331,0.0672676693913864,0,0.2310397,StemElong,Выход в трубку
2013,2013-07-15T01:30:00Z,2013-07-15,1,2.72897228205128,0.0329570290621315,2.74831346091456,0.926220905084746,-14.4659996557377,19.6062,4.73411,79.03569,0.087211410983687,0.002519382,0.1761016,StemElong,Выход в трубку
2013,2013-07-15T02:00:00Z,2013-07-15,2,2.77800088636364,0.0916811049988558,2.71953632726991,0.788875777419355,-13.7869329701493,19.40402,4.57499,79.79018,0.28484660971409,0.006298489,0.4906791,StemElong,Выход в трубку
2013,2013-07-15T02:30:00Z,2013-07-15,2,2.71727354761905,0.116630748576978,2.72782439246225,0.808614273333333,-13.6439462923077,19.46234,4.65604,79.52391,0.353517971809176,0.002519401,0.6246397,StemElong,Выход в трубку
2013,2013-07-15T03:00:00Z,2013-07-15,3,2.6768368974359,0.171873484179174,2.73585522618656,0.972181392982456,-13.8929873606557,19.51878,4.24936,81.15446,0.433312695239417,0,0.9219083,StemElong,Выход в трубку
2013,2013-07-15T03:30:00Z,2013-07-15,3,2.26703302083333,0.0908400527647626,2.65969850981133,0.678937738888889,-12.5046934213333,18.98075,4.98191,77.38539,0.327934618148197,0.001259703,0.4861665,StemElong,Выход в трубку
2013,2013-07-15T04:00:00Z,2013-07-15,4,2.14904415384615,0.0606579201543171,2.60183231144251,0.459239786363636,-10.3343918511111,18.56762,3.0512,85.33106,0.323733651442661,0.00125974,0.324365,StemElong,Выход в трубку
2013,2013-07-15T04:30:00Z,2013-07-15,4,1.94873307407407,0.079620169142712,2.52421770362857,0.362814537623762,-8.6906755019802,18.00735,2.94822,85.70457,0.537871152206606,0.06173022,0.4259871,StemElong,Выход в трубку
2013,2013-07-15T05:00:00Z,2013-07-15,5,2.08760052830189,0.180413115274292,2.56266543955763,0.454329601030928,-9.53125994591837,18.28579,4.41273,79.32088,0.973278005707413,0.8277361,0.9679422,StemElong,Выход в трубку
2013,2013-07-15T05:30:00Z,2013-07-15,5,1.94873307407407,0.236311036222358,2.51550067661041,0.359809376767677,-8.655269257,17.94397,3.49772,82.78437,1.60972379717955,9.059977,1.269804,StemElong,Выход в трубку
2013,2013-07-15T06:00:00Z,2013-07-15,6,1.64929889285714,0.642517697920808,2.48810827987678,0.729911434313726,-8.1336304872549,17.74419,3.87289,80.81493,2.15751967318928,25.69335,3.491789,StemElong,Выход в трубку
2013,2013-07-15T06:30:00Z,2013-07-15,6,0.959201484375,2.79562284095768,2.41883869190701,0.51222607614678894,-33.6817734927928,17.23472,3.48218,82.79621,13.3769385943748,99.19024,16.16731,StemElong,Выход в трубку
2013,2013-07-15T07:00:00Z,2013-07-15,7,-0.0241500985915493,5.89426711534344,2.50299924309963,1.42510409338843,-4.60106894836066,17.85291,3.87291,81.02126,10.137317823214,197.2818,37.55311,StemElong,Выход в трубку
2013,2013-07-15T07:30:00Z,2013-07-15,7,-0.20580728,6.71366563417354,2.53498386165256,1.6405863784,-4.3300004216,18.0855,4.00197,80.883,10.0299886952034,253.7392,43.95552,StemElong,Выход в трубку
2013,2013-07-15T08:00:00Z,2013-07-15,8,-7.3887796,9.44306606020301,2.57330393502789,10.4510425483871,22.0591608484848,18.36252,4.38796,79.51843,2.2145895635045,412.0717,68.09274,StemElong,Выход в трубку
2013,2013-07-15T08:30:00Z,2013-07-15,8,-9.474051,10.9234128906515,2.69806070463838,19.3741811666667,36.86466709375,19.25256,5.71436,75.05358,1.38189431491864,528.1076,83.35002,StemElong,Выход в трубку
2013,2013-07-15T09:00:00Z,2013-07-15,9,-7.33953591176471,9.20399627468688,2.7365728415924,18.7984486285714,23.7522577297297,19.52382,5.58142,75.42445,1.20003596277916,468.3437,65.78472,StemElong,Выход в трубку
2013,2013-07-15T09:30:00Z,2013-07-15,9,-9.69492181818182,11.1570737774476,2.7935898436141,32.1432282258065,41.68773803125,19.92254,6.78355,72.87851,0.850747438006767,625.8239,85.92199,StemElong,Выход в трубку
2013,2013-07-15T10:00:00Z,2013-07-15,10,-9.74992,13.5110074707708,2.96992220473955,63.8754140625,54.1225456285714,21.13513,8.2847,67.74277,0.518434437962968,819.309,114.7657,StemElong,Выход в трубку
2013,2013-07-15T10:30:00Z,2013-07-15,10,-9.74679888888889,11.4576981090174,2.97314967781253,47.22889,42.7227287777778,21.15705,7.00165,71.97305,0.594606254867611,701.6517,89.30202,StemElong,Выход в трубку
2013,2013-07-15T11:00:00Z,2013-07-15,11,-6.30538914814815,8.70384263965311,3.00660461528297,36.7676286964286,12.2506674193548,21.38371,7.50516,70.81786,0.58021004896301,518.4928,61.08518,StemElong,Выход в трубку
2013,2013-07-15T11:30:00Z,2013-07-15,11,-9.07709527272727,10.2678474067281,3.06812302719638,55.4767275,37.675227826087,21.79791,7.48802,70.58029,0.45363693566008,620.8121,76.37988,StemElong,Выход в трубку
2013,2013-07-15T12:00:00Z,2013-07-15,12,-1.74104722580645,7.05567625140698,3.01015127577388,22.6987106219512,-4.10493410869565,21.40768,7.73174,70.30882,0.761863721408101,409.1294,46.73372,StemElong,Выход в трубку
2013,2013-07-15T12:30:00Z,2013-07-15,12,-10.1998640740741,11.6272072583874,3.14055811514147,63.38685625,39.6456251851852,22.28145,8.10922,69.93556,0.449589373756827,745.2375,91.24409,StemElong,Выход в трубку
2013,2013-07-15T13:00:00Z,2013-07-15,13,-9.53983527272727,10.6215871520025,3.15481842706198,54.0583225,33.3017191304348,22.37613,7.69251,71.1204,0.481578055685013,667.9966,80.09684,StemElong,Выход в трубку
2013,2013-07-15T13:30:00Z,2013-07-15,13,-0.366060736842105,6.89394024379781,3.14205556254884,24.3758256,-9.09737241666667,22.2914,7.41322,72.34416,0.693183182367761,395.4037,45.41188,StemElong,Выход в трубку
2013,2013-07-15T14:00:00Z,2013-07-15,14,-1.13135876190476,7.388731731642,3.18841381459828,34.36297448,-4.82187648275862,22.59853,7.74514,71.46249,0.5270101576248,433.609,49.5022,StemElong,Выход в трубку
2013,2013-07-15T14:30:00Z,2013-07-15,14,1.92590086363636,1.00374213871182,2.83550695039703,2.76042043666667,-16.2081428787879,20.21354,2.51132,88.50067,0.891223767251563,36.16779,5.510597,StemElong,Выход в трубку
2013,2013-07-15T15:00:00Z,2013-07-15,15,1.81621931818182,0.914158018267626,2.66945463759721,0.711911503225806,-12.1925584865672,19.05003,1.83413,91.71622,3.14727795232191,41.62138,5.006094,StemElong,Выход в трубку
2013,2013-07-15T15:30:00Z,2013-07-15,15,1.53894930612245,2.30676810159565,2.64834743279537,0.853460336231884,-11.1349706432432,18.90001,1.97139,90.98978,6.62461176722771,139.6467,13.14876,StemElong,Выход в трубку
2013,2013-07-15T16:00:00Z,2013-07-15,16,-9.27653771428571,10.633058775592101,2.81715303913204,27.2265062,29.9487529615385,20.08634,6.65886,73.06561,0.957207596750981,781.8882,80.21909,StemElong,Выход в трубку
2013,2013-07-15T16:30:00Z,2013-07-15,16,-10.5607110526316,11.6676152728284,3.05871648499773,53.754665625,41.6306252631579,21.73479,7.17192,72.43835,0.53199282191484,900.5285,91.71098,StemElong,Выход в трубку
2013,2013-07-15T17:00:00Z,2013-07-15,17,-10.3405676923077,11.2524056506237,3.11853195082109,65.2121543478261,39.7449474074074,22.13488,8.22466,69.70151,0.422918486439994,874.167,86.98508,StemElong,Выход в трубку
2013,2013-07-15T17:30:00Z,2013-07-15,17,-2.7641425,7.22185378768815,3.05448784695934,19.9026455277778,-5.96584642857143,21.70639,5.10711,79.63527,0.889360261375453,483.5713,48.10714,StemElong,Выход в трубку
2013,2013-07-15T18:00:00Z,2013-07-15,18,1.13856892857143,2.50517946205017,2.84003217532325,4.41294806,-12.0874187027027,20.24485,3.03999,86.5992,1.39139315868563,135.2278,14.36339,StemElong,Выход в трубку
2013,2013-07-15T18:30:00Z,2013-07-15,18,1.82990093023256,1.36469817012108,2.68762927635767,1.08671697,-11.0413379784615,19.17881,2.03862,90.59492,3.07793891925615,63.45449,7.569526,StemElong,Выход в трубку
2013,2013-07-15T19:00:00Z,2013-07-15,19,1.08159658823529,3.00508251003241,2.63459715921551,0.772994482191781,-9.09499794285714,18.80201,1.76449,91.93301,9.52839700487746,154.9196,17.48774,StemElong,Выход в трубку
2013,2013-07-15T19:30:00Z,2013-07-15,19,-3.57928,4.64301034709389,2.65102099124321,0.925979,9.96351,18.91904,2.06053,90.58236,12.289617066163,244.3894,28.41448,StemElong,Выход в трубку
2013,2013-07-15T20:00:00Z,2013-07-15,20,0.74130894,4.72589352062118,2.65456031101905,1.11331918591549,-9.16041811780822,18.94422,2.23079,89.8684,10.4040894120933,225.1621,28.99747,StemElong,Выход в трубку
2013,2013-07-15T20:30:00Z,2013-07-15,20,1.2203317755102,3.35139850485628,2.63882988384005,0.197305098630137,-9.30321855466667,18.8322,1.8857,91.11877,41.632031198062,154.761,19.70766,StemElong,Выход в трубку
2013,2013-07-15T21:00:00Z,2013-07-15,21,2.08643454347826,0.48198959533195,2.58052983310147,0.143981842857143,-8.77133424642857,18.41456,1.71928,91.86918,8.20483349802899,17.45941,2.607675,StemElong,Выход в трубку
2013,2013-07-15T21:30:00Z,2013-07-15,21,2.11673808510638,0.499137473371956,2.58511781062137,0.55040781686747,-9.08882638072289,18.44757,2.16503,89.80917,2.22267221273849,14.11991,2.70174,StemElong,Выход в трубку
2013,2013-07-15T22:00:00Z,2013-07-15,22,2.28039988095238,0.429480923568224,2.60565497083959,0.65202495479452,-9.66372235,18.59503,2.28735,89.3716,1.61443103477975,6.7986,2.320196,StemElong,Выход в трубку
2013,2013-07-15T22:30:00Z,2013-07-15,22,2.252937625,0.322478614796938,2.61343729173906,0.606809583823529,-10.2309256704225,18.65078,2.23618,89.6095,1.30253177080186,1.787521,1.736963,StemElong,Выход в трубку
2013,2013-07-15T23:00:00Z,2013-07-15,23,2.277395,0.232529431504953,2.60341073666834,-0.08431279,-9.104871175,18.57894,2.07073,90.25466,NA,0.09826121,1.249353,StemElong,Выход в трубку
2013,2013-07-15T23:30:00Z,2013-07-15,23,2.18986253488372,0.278409714613444,2.57223688555709,0.473683865060241,-8.47733533373494,18.35483,2.92947,85.97622,1.44057419269867,0,1.497764,StemElong,Выход в трубку
2013,2013-07-16T00:30:00Z,2013-07-16,0,1.80047434883721,0.354897996059075,2.48648343332029,0.52375064137931,-7.61764330689655,17.73231,2.10456,89.43972,1.66080565985712,0,1.913304,StemElong,Выход в трубку
2013,2013-07-16T01:00:00Z,2013-07-16,1,1.75238,0.317124591089128,2.42569551123282,-0.931003,-10.0562,17.28543,1.4756,92.50133,NA,0,1.707871,StemElong,Выход в трубку
2013,2013-07-16T01:30:00Z,2013-07-16,1,4.8153,0.229770067339183,2.39921691990271,0.89064,-7.27893,17.08926,1.26191,93.53588,0.632311517282965,0.00125991,1.234433,StemElong,Выход в трубку
2013,2013-07-16T02:00:00Z,2013-07-16,2,1.54126070731707,0.270936223826413,2.39557972545133,-0.32907626744186,-73.6545839034884,17.06224,1.60488,91.71082,NA,0.001259942,1.457257,StemElong,Выход в трубку
2013,2013-07-16T02:30:00Z,2013-07-16,2,1.315393225,0.283862097957699,2.39835519109944,-0.0265464823529412,-42.1853458297619,17.08286,1.7476,91.03192,NA,0,1.527327,StemElong,Выход в трубку
2013,2013-07-16T03:00:00Z,2013-07-16,3,1.32397669047619,0.310924583923092,2.38462213810866,-0.0415650454545455,-64.870133054023,16.98073,2.14791,88.85867,NA,0.002520082,1.674193,StemElong,Выход в трубку
2013,2013-07-16T03:30:00Z,2013-07-16,3,2.47169,0.326860104167064,2.34766321895812,0.364918,-15.054,16.70459,1.77393,90.55705,2.19536363317738,0.003780186,1.760777,StemElong,Выход в трубку
2013,2013-07-16T04:00:00Z,2013-07-16,4,1.28088951282051,0.285689825916993,2.32656246970212,0.1711642,-67.4847653578313,16.54608,1.76239,90.65896,4.09092649959079,0,1.537239,StemElong,Выход в трубку
2013,2013-07-16T04:30:00Z,2013-07-16,4,1.32588732432432,0.273475827246527,2.33288350137892,-0.172866388235294,-68.2161575817073,16.59363,2.08542,88.99455,NA,0.04788444,1.47102,StemElong,Выход в трубку
2013,2013-07-16T05:00:00Z,2013-07-16,5,1.24888943243243,0.201519879944298,2.31109032238517,-0.118410976190476,-69.0145960580247,16.42945,1.2711,93.07064,NA,1.000536,1.081814,StemElong,Выход в трубку
2013,2013-07-16T05:30:00Z,2013-07-16,5,1.26818342857143,0.308724668708955,2.27797503460294,-0.119755296296296,-71.3119224448718,16.17866,1.52761,91.77988,NA,8.334437,1.662246,StemElong,Выход в трубку
2013,2013-07-16T06:00:00Z,2013-07-16,6,0.984857684210526,0.885493583034171,2.29065793279967,0.0117116823529412,-67.9514011060976,16.2749,1.76366,90.48912,185.313035650462,30.88933,4.845205,StemElong,Выход в трубку
2013,2013-07-16T06:30:00Z,2013-07-16,6,0.0544599767441861,3.14931497567319,2.36013704571925,0.298188923076923,-61.9752428393258,16.798,2.60243,86.61684,25.8859691180069,93.96214,18.40666,StemElong,Выход в трубку
2013,2013-07-16T07:00:00Z,2013-07-16,7,-0.216477204545455,4.25604365466654,2.40429038420612,0.429903144444444,-39.1663952465909,17.12692,2.75347,86.1413,24.2647202760792,170.3279,25.73243,StemElong,Выход в трубку
2013,2013-07-16T07:30:00Z,2013-07-16,7,-0.421879106382979,6.07819129060149,2.5460389275653,0.413685,6.01632,18.1656,3.06962,84.89481,36.0117666172157,257.3504,38.96006,StemElong,Выход в трубку
2013,2013-07-16T08:00:00Z,2013-07-16,8,-0.919175918367347,6.67337159965081,2.53449438008519,1.92245511111111,-4.63694727052632,18.08195,4.10243,81.0189,8.50802853381957,306.5871,43.63242,StemElong,Выход в трубку
2013,2013-07-16T08:30:00Z,2013-07-16,8,-7.36559251612903,9.04595825189315,2.6791607591909,16.17330975,16.7404028387097,19.11885,5.77219,75.22875,1.37086759892543,452.446,64.28117,StemElong,Выход в трубку
2013,2013-07-16T09:00:00Z,2013-07-16,9,-10.1649548,11.1077520320653,2.79624563564938,23.9063029545455,33.286167375,19.94103,6.27777,73.21836,1.13881608893257,646.6215,85.37513,StemElong,Выход в трубку
2013,2013-07-16T09:30:00Z,2013-07-16,9,-7.79169793103448,9.09374941086649,2.74388726914253,17.7593859310345,18.2918809285714,19.57516,5.87953,74.53119,1.25503221697956,568.8065,64.73401,StemElong,Выход в трубку
2013,2013-07-16T10:00:00Z,2013-07-16,10,-0.246729342857143,4.69625701288389,2.69991395183582,2.66184790892857,-8.03439366071429,19.26565,4.70433,79.00512,4.32422672103031,277.9629,28.78866,StemElong,Выход в трубку
2013,2013-07-16T10:30:00Z,2013-07-16,10,-0.479731181818182,5.27895874372737,2.73413269748829,5.23389954528302,-7.2035349245283,19.50668,5.65551,75.25202,2.47208114331151,314.4488,32.96724,StemElong,Выход в трубку
2013,2013-07-16T11:00:00Z,2013-07-16,11,0.216692433333333,4.12801155044601,2.7153011207381,2.80418866458333,-9.20450859183674,19.37419,5.22679,76.9856,3.60805800855185,264.714,24.85922,StemElong,Выход в трубку
2013,2013-07-16T11:30:00Z,2013-07-16,11,-7.92509153333333,9.27029727857748,2.82133754493974,23.2731716296296,18.7561502068966,20.11537,6.66225,72.57295,0.976287943080842,620.8274,66.42072,StemElong,Выход в трубку
2013,2013-07-16T12:00:00Z,2013-07-16,12,-8.86104523076923,10.6277282056276,2.90438102001754,33.1089461904762,32.3774729130435,20.68791,6.77124,71.81603,0.786746678535441,747.3363,80.16227,StemElong,Выход в трубку
2013,2013-07-16T12:30:00Z,2013-07-16,12,-11.2534014285714,15.348664553547,2.9891235145394,73.9528576470588,63.7769105263158,21.2654,8.03982,68.54559,0.508692659938515,1250.169,141.7737,StemElong,Выход в трубку
2013,2013-07-16T13:00:00Z,2013-07-16,13,-10.3576818181818,14.5606016846366,3.04293787101858,81.7522326666667,53.4803848484848,21.62874,9.1795,63.92482,0.436535468976882,1211.618,129.6341,StemElong,Выход в трубку
2013,2013-07-16T13:30:00Z,2013-07-16,13,-8.89906729032258,9.94209755409817,2.99973500639252,56.0298240740741,32.4352196875,21.33725,8.48509,66.55674,0.434909203530424,712.9021,73.04504,StemElong,Выход в трубку
2013,2013-07-16T14:00:00Z,2013-07-16,14,-9.78661131578947,12.3338637687984,3.10395835029041,78.2381985714286,45.9744107692308,22.03768,9.78512,63.23502,0.386384896493493,940.0019,99.63542,StemElong,Выход в трубку
2013,2013-07-16T14:30:00Z,2013-07-16,14,-2.00831,3.81123570739215,3.02258282832347,38.9949,-1.35461,21.49161,7.72867,68.97027,0.239550915342936,260.2437,22.72825,StemElong,Выход в трубку
2013,2013-07-16T15:00:00Z,2013-07-16,15,-3.51492,5.55824124323704,2.96028493944264,11.3227,-1.66763,21.06962,8.35052,66.84676,1.20317064852478,320.1404,35.02602,StemElong,Выход в трубку
2013,2013-07-16T15:30:00Z,2013-07-16,15,-3.9584645,7.69083687558569,2.98382116844855,32.2225037741935,0.6440576875,21.22946,7.63532,69.63889,0.584997693333632,494.669,52.06903,StemElong,Выход в трубку
2013,2013-07-16T16:00:00Z,2013-07-16,16,-9.57160425531915,13.4183190034567,3.02488087888327,95.0138788636364,49.975340212766,21.50711,11.86171,55.58947,0.346139292138351,1094.582,120.962,StemElong,Выход в трубку
2013,2013-07-16T16:30:00Z,2013-07-16,16,-9.125289,13.1817222575725,3.05342658255338,79.3230719230769,48.6514834482759,21.69926,8.72692,65.35512,0.407298179519553,1029.421,110.3785,StemElong,Выход в трубку
2013,2013-07-16T17:00:00Z,2013-07-16,17,-8.56067235294118,11.7306090890331,2.96585746347857,67.62487,38.4721438484848,21.10751,8.84932,64.57418,0.425161525120524,846.6971,92.44189,StemElong,Выход в трубку
2013,2013-07-16T17:30:00Z,2013-07-16,17,-6.90949,8.82579685852394,2.91781730597526,40.1106,32.8432,20.77992,8.90444,65.0153,0.539305197264609,575.2073,62.21535,StemElong,Выход в трубку
2013,2013-07-16T18:00:00Z,2013-07-16,18,0.431128375,6.14740842331356,2.91294137493537,12.73352679,-12.1209103095238,20.74655,8.63269,63.0472,1.18326821442384,381.0005,39.49398,StemElong,Выход в трубку
2013,2013-07-16T18:30:00Z,2013-07-16,18,1.360533,3.68038595447399,2.75689615664179,3.68696948536585,-11.1005711363636,19.66633,6.74152,70.05533,2.44660386959784,217.3694,21.86007,StemElong,Выход в трубку
2013,2013-07-16T19:00:00Z,2013-07-16,19,1.15976525806452,3.52982527123414,2.69150992363136,2.8327707122449,-9.89926852941176,19.20626,5.78925,73.96436,3.05408852546295,197.4019,20.86967,StemElong,Выход в трубку
2013,2013-07-16T19:30:00Z,2013-07-16,19,1.65580159259259,2.22671170621327,2.65528163017477,1.93993014081633,-11.2394472040816,18.94935,4.90506,77.32883,2.8133109621248,132.1544,12.66267,StemElong,Выход в трубку
2013,2013-07-16T20:00:00Z,2013-07-16,20,1.98653046428571,1.48026936750215,2.60635393250782,1.29475882096774,-8.92607295238095,18.60004,4.48076,78.76562,2.80215213528836,90.4103,8.23776,StemElong,Выход в трубку
2013,2013-07-16T20:30:00Z,2013-07-16,20,1.6032645862069,1.56353785699211,2.5535572807534,1.1126173875,-7.66494868630137,18.21999,3.99059,80.81418,3.44431129059865,80.73788,8.72197,StemElong,Выход в трубку
2013,2013-07-16T21:00:00Z,2013-07-16,21,1.26004734482759,1.84103342797675,2.55214937759158,0.862867491549296,-7.34609751527778,18.20981,3.75938,82.00336,5.22946672283869,82.50928,10.35248,StemElong,Выход в трубку
2013,2013-07-16T21:30:00Z,2013-07-16,21,1.81639772,0.972414762406451,2.5470060116392,0.513254984057971,-7.39582643623188,18.1726,3.80903,81.76569,4.64363637905344,38.44738,5.333883,StemElong,Выход в трубку
2013,2013-07-16T22:00:00Z,2013-07-16,22,2.11066969565217,0.530031876105067,2.55130866563967,0.634914398461538,-7.32559314,18.20373,3.31248,84.00678,2.04609903114417,16.80522,2.871439,StemElong,Выход в трубку
2013,2013-07-16T22:30:00Z,2013-07-16,22,2.45215171428571,0.163654593900732,2.53536720212019,0.241812453030303,-7.15778180454545,18.08828,2.94822,85.70457,1.65878223271993,2.289183,0.8776239,StemElong,Выход в трубку
2013,2013-07-16T23:00:00Z,2013-07-16,23,2.46010657894737,0.121130207764789,2.51114562601345,0.2771468640625,-7.0129043609375,17.91227,2.67888,86.92699,1.07122902196156,0.1751234,0.648818,StemElong,Выход в трубку
2013,2013-07-16T23:30:00Z,2013-07-16,23,2.39048527777778,0.134432493477725,2.51542233962848,0.262900306349206,-6.60097903333333,17.9434,2.9202,85.8404,1.25329411044885,0.0012599,0.7203343,StemElong,Выход в трубку
2013,2013-07-17T00:30:00Z,2013-07-17,0,1.88507735294118,0.0745738687932553,2.46570174426352,-0.0945517370967742,-53.724183533871,17.58007,2.31252,88.42104,NA,0.002519821,0.3989327,Heading,Колошение
2013,2013-07-17T01:00:00Z,2013-07-17,1,3.23649,0.246746790804203,2.43663836962859,1.88117,-12.4452,17.36623,2.49169,87.33566,0.321486918294855,0,1.326263,Heading,Колошение
2013,2013-07-17T01:30:00Z,2013-07-17,1,1.48322615789474,0.283983804726186,2.42463080692572,0.352752449206349,-52.3557405571429,17.27756,3.18646,83.94974,1.97316486005977,0,1.527987,Heading,Колошение
2013,2013-07-17T02:00:00Z,2013-07-17,2,1.76334261111111,0.202183979645086,2.42172588593699,0.00424162786885245,-53.8486964114754,17.25608,2.65589,86.33764,116.829902348887,0,1.085399,Heading,Колошение
2013,2013-07-17T02:30:00Z,2013-07-17,2,1.48882795,0.166597197089246,2.36002608126335,0.0482043430769231,-83.9593665171875,16.79717,2.47383,86.8877,8.47074013232456,0,0.8934767,Heading,Колошение
