"","DateTime","RECORD","batt_volt_Min","Anonymous1_Avg","Ta_Avg","RH_Avg","DP_Avg","P_Tot","AWS","SDWS","WndSpd_raw_Max","RWS","WD","SDWD","PAR_Den_Avg","SWin_Avg","SWin_Std","SWout_Avg","LWin_meas_Avg","LWout_meas_Avg","NR01_tK_Avg","NR01_tC_Avg","SWn_Avg","LWn_Avg","Albedo_Avg","Rg","Rr_Avg","Rn_Avg","LWin_Avg","LWout_Avg","NR01_heat_Avg","Tsky_Avg","Tsrf_Avg","SHF_avg_Avg","SWC_avg_10cm_Avg","SWC_avg_20cm_Avg","SWC_avg_50cm_Avg","Tsoil","Ts_avg_20cm_Avg","Ts_avg_50cm_Avg","SHF_Avg(1)","SHF_Avg(2)","SHF_Avg(3)","SWC_1","SWC_10cm_2_Avg","SWC_10cm_3_Avg","SWC_20cm_1_Avg","SWC_20cm_2_Avg","SWC_20cm_3_Avg","SWC_50cm_1_Avg","SWC_50cm_2_Avg","SWC_50cm_3_Avg","Ts_10cm_1_Avg","Ts_10cm_2_Avg","Ts_10cm_3_Avg","Ts_20cm_1_Avg","Ts_20cm_2_Avg","Year","DoY","Hour","date","NEE","H2O_NEE","LE","H","Tair","rH","VPD","Ustar","wind_speed","wind_dir","x_70%","x_90%","QF_h2o","rand_err_h2o_flux","rand_err_co2_flux","QF","max_footprint","NEE_f","Rg_f","LE_f","H_f","Tair_f","rH_f","VPD_f","Tsoil_f","Doy","DOM","hour","month_number","week","SolTime","SolDecl","SolElev","moisture_levels"
"5110",2013-08-27 21:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,1.5,108,2.5410933355375,NA,3.3593630422921,-12.064023810269,16.0124685983694,100,0,0.291084859504621,2.48562381699902,87.1530383828824,71.8711027110912,107.676008490849,1,0.0270308169208971,0.320413589481522,1,295.233136805155,2.5410933355375,-79.578215,3.3593630422921,-12.064023810269,16.0124685983694,100,0,22.5231535,239,27,21,8,34,19.8992508473536,0.184238932689918,-0.152090721757059,NA
"5111",2013-08-27 22:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,2,108,2.72314254411884,NA,5.67363078406849,-10.991529989471,16.0938259480703,100,0,0.278742172537297,2.48307930578081,86.2401946920661,69.7583506336767,104.510720885047,4,0.0334893286852921,0.294019842904803,2,297.251190926168,2.72314254411884,-77.643315,5.67363078406849,-10.991529989471,16.0938259480703,100,0,22.3141285,239,27,22,8,34,20.3992508473536,0.184238932689918,-0.221547593774863,NA
"5112",2013-08-27 22:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,2.5,108,1.97209258879425,NA,1.93079986056706,-8.9097466875659,16.1016941061324,100,0,0.25613894163833,2.52910683853702,89.6536083348876,65.6969820354338,98.4260506466234,6,0.0200790659514209,0.20773246750047,1,290.214603423575,1.97209258879425,-76.252869,1.93079986056706,-8.9097466875659,16.1016941061324,100,0,22.1126585,239,27,22,8,34,20.8992508473536,0.184238932689918,-0.285641922669804,NA
"5113",2013-08-27 23:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,3,108,NA,NA,5.66557091579775,-24.8794663359493,16.8995112238944,100,0,0.301383706480729,2.38121959267592,86.9952815128703,71.8510661810797,107.645990117758,8,0.0597863142992682,0.533882263654571,8,295.574579553794,2.37317652008749,-75.6237695,5.66557091579775,-24.8794663359493,16.8995112238944,100,0,21.919171,239,27,23,8,34,21.3992508473536,0.184238932689918,-0.343245391385517,NA
"5114",2013-08-27 23:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,3.5,108,2.61623223632452,NA,3.28976419640319,-14.6163190820819,17.4265172130084,100,0,0.221294463866213,2.1034098263704,82.1599975742029,69.8604642388265,104.663705673097,7,0.0284352310487312,0.314222748128233,2,307.59555511135,2.61623223632452,-75.287211,3.28976419640319,-14.6163190820819,17.4265172130084,100,0,21.733909,239,27,23,8,34,21.8992508473536,0.184238932689918,-0.393168469152828,NA
"5115",2013-08-28 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,4,108,2.18123871111237,NA,3.22423691750431,-12.8285449285347,16.9643038085132,100,0,0.212183397520037,1.92403285088242,81.6631417904824,69.7204079774157,104.453875871911,2,0.0256223735387212,0.284151463379901,1,309.013221217614,2.18123871111237,-76.1249435,3.22423691750431,-12.8285449285347,16.9643038085132,100,0,21.555952,240,28,0,8,34,-1.59609704832962,0.178150903792576,-0.440388069149427,NA
"5116",2013-08-28 00:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,4.5,108,2.74078723954567,NA,1.5354230883741,-9.23581604814155,16.7329056294868,100,0,0.225547985483366,1.86666506264199,86.0735872031712,67.9473370435826,101.797492517202,4,NA,0.357863534559905,4,297.630674777216,2.74078723954567,-77.2955125,1.5354230883741,-9.23581604814155,16.7329056294868,100,0,21.3837785,240,28,0,8,34,-1.09609704832962,0.178150903792576,-0.471435942382778,NA
"5117",2013-08-28 01:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,5,108,2.66602100444772,NA,4.75141115899736,-15.17052979751,17.1284782806445,100,0,0.290081689496125,2.73673358143113,72.281289659117,76.6710644319671,114.867225816266,4,0.0306511321444394,0.303731644960061,1,343.623802009423,2.66602100444772,-77.526462,4.75141115899736,-15.17052979751,17.1284782806445,100,0,21.216016,240,28,1,8,34,-0.596097048329617,0.178150903792576,-0.491455282485716,NA
"5118",2013-08-28 01:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,5.5,108,2.66683035043889,NA,8.52671922145739,-15.0620207052975,16.827813413807,100,0,0.261773156384535,2.64286662592008,75.3350260218606,71.0554532744554,106.454017003981,4,0.0470642701618597,0.298480424024824,1,330.549291977112,2.66683035043889,-75.892811,8.52671922145739,-15.0620207052975,16.827813413807,100,0,21.0514575,240,28,1,8,34,-0.0960970483296169,0.178150903792576,-0.499762464111985,NA
"5119",2013-08-28 02:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,6,108,2.71058831604385,NA,10.6727363176067,-20.9181926834627,15.9804817431041,100,0,0.261401671711143,2.8148218740339,75.1465819835057,68.6321537614897,102.823472750572,2,0.0524448364954417,0.290744751927403,1,331.30029050123,2.71058831604385,-70.602268,10.6727363176067,-20.9181926834627,15.9804817431041,100,0,20.889502,240,28,2,8,34,0.403902951670383,0.178150903792576,-0.49605974579989,NA
"5120",2013-08-28 02:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,6.5,108,2.72224280919442,NA,11.9355280247779,-16.8530740206542,15.9022729343208,100,0,0.278496920259679,2.50924222406616,76.844027250174,76.8688011691836,115.163471480967,1,0.0561917377307946,0.300324424798397,1,324.781233274621,2.72224280919442,-54.12147516,11.9355280247779,-16.8530740206542,15.9022729343208,100,0,20.7310485,240,28,2,8,34,0.903902951670383,0.178150903792576,-0.480480895902269,NA
"5121",2013-08-28 03:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,7,108,2.93224656827307,NA,19.2091664632722,-19.5275892055956,15.742099311787,100,0,0.331570361391823,2.89753314888975,79.6026512574782,77.3444883528192,115.876137563607,2,0.0660904865539112,0.319092760771918,2,315.291245382975,2.93224656827307,-29.51110716,19.2091664632722,-19.5275892055956,15.742099311787,100,0,20.578664,240,28,3,8,34,1.40390295167038,0.178150903792576,-0.453570405144326,NA
"5122",2013-08-28 03:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,7.5,108,2.27602162042212,NA,17.6933035932418,-17.5413457805525,15.5933807897233,100,0,0.30501548019101,2.88029340324432,79.9902974207211,69.7641778297406,104.519451086605,1,0.0633995070102559,0.234985663120567,1,314.059581614388,2.27602162042212,8.86589734,17.6933035932418,-17.5413457805525,15.5933807897233,100,0,20.4362845,240,28,3,8,34,1.90390295167038,0.178150903792576,-0.416203714648889,NA
"5123",2013-08-28 04:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,8,108,2.10974211916456,NA,21.5070418012215,-11.4886261631769,15.6054179453602,100,0,0.296756810316141,2.4858973409022,84.0357903313883,72.497344521812,108.614232839508,1,0.0733257842044425,0.24218003338479,1,302.561098514746,2.10974211916456,61.72595734,21.5070418012215,-11.4886261631769,15.6054179453602,100,0,20.310344,240,28,4,8,34,2.40390295167038,0.178150903792576,-0.369474952267029,NA
"5124",2013-08-28 04:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,8.5,108,1.40255067730927,NA,35.1701757212923,6.22531893525951,15.6879383531643,100,0,0.318270659139624,2.41725808779018,91.7025933621947,72.1069208210169,108.029306991204,1,0.101217378466002,0.201629216941702,1,286.628741545115,1.40255067730927,125.72313334,35.1701757212923,6.22531893525951,15.6879383531643,100,0,20.208888,240,28,4,8,34,2.90390295167038,0.178150903792576,-0.31458341073299,NA
"5125",2013-08-28 05:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,9,108,0.475048866578959,NA,32.8300264944617,20.8862845537621,15.8708227478487,100,0,0.298468123299824,2.41004602041501,95.7959818660514,69.8385544617874,104.630880834608,1,0.0959031397249115,0.145913090595876,2,280.777080199198,0.475048866578959,181.01543,32.8300264944617,20.8862845537621,15.8708227478487,100,0,20.1403845,240,28,5,8,34,3.40390295167038,0.178150903792576,-0.252741535126137,NA
"5126",2013-08-28 05:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,9.5,108,0.324348461870494,NA,34.7965222561058,32.7104374746786,16.1461508641553,100,0,0.330940303220202,2.71871943522158,98.3667550209739,74.1424069711414,111.07883615823,1,0.106819674038837,NA,4,277.936894668133,0.324348461870494,250.2711405,34.7965222561058,32.7104374746786,16.1461508641553,100,0,20.1114255,240,28,5,8,34,3.90390295167038,0.178150903792576,-0.185113903052508,NA
"5127",2013-08-28 06:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,10,108,-0.963424822706827,NA,43.9531663093182,62.2749890049797,16.7343157131356,100,0,0.344036307450131,3.04627376470699,103.395773980388,75.819325255514,113.59116532274,1,0.121957311711278,0.0837310632553966,2,274.112244045607,-0.963424822706827,305.010454,43.9531663093182,62.2749890049797,16.7343157131356,100,0,20.126712,240,28,6,8,34,4.40390295167038,0.178150903792576,-0.112786087604259,NA
"5128",2013-08-28 06:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,10.5,108,-1.62511815021122,NA,65.5993492410611,112.318302673333,17.3675652653356,100,0,0.342517603947966,3.00020182951058,97.6388778638478,75.0164089434434,112.38825037675,1,0.142140221169931,0.122286074665719,1,278.678340061582,-1.62511815021122,354.128541,65.5993492410611,112.318302673333,17.3675652653356,100,0,20.1894815,240,28,6,8,34,4.90390295167038,0.178150903792576,-0.0367570739708664,NA
"5129",2013-08-28 07:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,11,108,-1.30042166490742,NA,78.2476132307267,156.280493541031,18.7027915698425,98.8422496107982,2.46429498557001e-08,0.386980351153861,3.29493923920402,120.591886618078,80.0255969658078,119.89292682782,1,0.155908125640982,0.163801930869473,1,277.238033125607,-1.30042166490742,391.683811,78.2476132307267,156.280493541031,18.7027915698425,98.8422496107982,2.46429498557001e-08,20.3011645,240,28,7,8,34,5.40390295167038,0.178150903792576,0.0420519378742219,NA
"5130",2013-08-28 07:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,11.5,108,-1.63818082793356,NA,58.2935461751433,105.62736261869,19.0761316716828,97.9351850694683,4.49869609848652e-08,0.334536178103323,3.00756890709979,121.411029402747,77.360137712811,115.899583156562,1,0.118508432187971,0.17571254192018,1,278.020725157236,-1.63818082793356,419.99448621,58.2935461751433,105.62736261869,19.0761316716828,97.9351850694683,4.49869609848652e-08,19.494073665,240,28,7,8,34,5.90390295167038,0.178150903792576,0.122778053842064,NA
"5131",2013-08-28 08:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,12,108,-2.31278190249661,NA,63.524084887508,125.009343878502,19.3594084338922,97.2117192798516,6.18311101957499e-08,0.346178975521181,2.73489797873786,110.569257455727,79.5134861376234,119.125691488389,1,0.139308280364227,0.319628447249757,1,272.398461447939,-2.31278190249661,452.909906536842,63.524084887508,125.009343878502,19.3594084338922,97.2117192798516,6.18311101957499e-08,19.6899175421053,240,28,8,8,34,6.40390295167038,0.178150903792576,0.204590110293045,NA
"5132",2013-08-28 08:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,12.5,108,-1.34073544458909,NA,65.2544322699168,175.813014876732,20.1163707776358,94.0269203982112,1.38828782536029e-07,0.346683539488085,3.14991175557103,116.351296108487,76.5579530617115,114.697764372032,1,0.113926940043176,0.18756695218563,1,274.141603642891,-1.34073544458909,488.0097969,65.2544322699168,175.813014876732,20.1163707776358,94.0269203982112,1.38828782536029e-07,19.9416107388889,240,28,8,8,34,6.90390295167038,0.178150903792576,0.28665662924402,NA
"5133",2013-08-28 09:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,13,108,-0.868807699739189,NA,70.0345242544945,198.353836042938,20.9675474724236,90.6791966059976,2.28318915438321e-07,0.37716674725612,3.30603862977732,121.048366504017,77.3390302860716,115.867960385029,1,0.149188800814663,0.163567713282452,4,277.666653662879,-0.868807699739189,520.385794364706,70.0345242544945,198.353836042938,20.9675474724236,90.6791966059976,2.28318915438321e-07,20.2519349,240,28,9,8,34,7.40390295167038,0.178150903792576,0.368108470771809,NA
"5134",2013-08-28 09:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,13.5,108,-1.19261751974419,NA,49.4524165531231,147.712370226937,21.3133898491573,90.41301918261,2.39874750543909e-07,0.329604312048094,3.43562147158249,122.824907748032,66.1274121237724,99.070913353586,1,0.106315929546442,0.161012767481788,2,279.517105253238,-1.19261751974419,553.3041627625,49.4524165531231,147.712370226937,21.3133898491573,90.41301918261,2.39874750543909e-07,20.62059770625,240,28,9,8,34,7.90390295167038,0.178150903792576,0.44799552561463,NA
"5135",2013-08-28 10:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,14,108,-0.734754394980965,NA,44.3054105019495,128.11531153122,21.5303310516649,90.0252085690365,2.52915736482431e-07,0.344808330793255,3.40997454598417,125.555191895986,73.4195272750053,109.995830647491,1,0.0822944239555987,0.158824833960338,7,282.94455907316,-0.734754394980965,585.91008,44.3054105019495,128.11531153122,21.5303310516649,90.0252085690365,2.52915736482431e-07,22.335768,240,28,10,8,34,8.40390295167038,0.178150903792576,0.525236881599683,NA
"5136",2013-08-28 10:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,14.5,108,-0.967038877233273,NA,41.3059489243999,90.1092290244501,21.9536532226903,88.9116489340117,2.88517460322425e-07,0.350336760051553,2.97430661549293,121.159172392758,73.1898324454221,109.651705936897,1,0.0880481496153998,0.178063203894055,2,277.773558377626,-0.967038877233273,548.958653333333,41.3059489243999,90.1092290244501,21.9536532226903,88.9116489340117,2.88517460322425e-07,22.7118246666667,240,28,10,8,34,8.90390295167038,0.178150903792576,0.598565609277543,NA
"5137",2013-08-28 11:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,15,108,-0.818865429796892,NA,32.2731249267818,53.9963679916188,22.093439611781,88.6617394924889,2.97544273910085e-07,0.326048952406867,2.90746867134314,111.748387427964,71.6134284662682,107.289965517709,1,0.0737932094706825,0.164875140413176,1,272.526916528641,-0.818865429796892,524.391253333333,32.2731249267818,53.9963679916188,22.093439611781,88.6617394924889,2.97544273910085e-07,23.0876386666667,240,28,11,8,34,9.40390295167038,0.178150903792576,0.666474058524706,NA
"5138",2013-08-28 11:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,15.5,108,-0.202655676213936,NA,30.960343740615,47.910237205503,22.035409350176,90.3987888675699,2.51060799827365e-07,0.333567459964087,2.79943712890812,126.781050787541,78.1551322620787,117.090629858339,1,0.0649205362010448,0.0542689540247368,4,284.72289520827,-0.202655676213936,470.413566666667,30.960343740615,47.910237205503,22.035409350176,90.3987888675699,2.51060799827365e-07,23.4458253333333,240,28,11,8,34,9.90390295167038,0.178150903792576,0.727175398727799,NA
"5139",2013-08-28 12:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,16,108,0.0102084942438031,NA,18.9542423553075,53.7813665710677,22.279128575493,90.1736530332557,2.60787493029548e-07,0.272435425961326,3.10547344059512,136.214125551803,64.2115756633271,96.2006412247273,1,0.0485276695871278,NA,7,304.004524184676,0.0102084942438031,421.331593333333,18.9542423553075,53.7813665710677,22.279128575493,90.1736530332557,2.60787493029548e-07,23.7719093333333,240,28,12,8,34,10.4039029516704,0.178150903792576,0.778613221945176,NA
"5140",2013-08-28 12:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,16.5,108,-0.548948282607007,NA,43.8054137372291,121.761146549302,23.0356359177134,86.0365157794657,3.88011491125719e-07,0.349305671730928,3.70262337378836,139.28304615945,68.5473182406153,102.696373681246,1,0.109952981013458,0.155811767309684,4,312.753011323086,-0.548948282607007,374.72122,43.8054137372291,121.761146549302,23.0356359177134,86.0365157794657,3.88011491125719e-07,24.0528973333333,240,28,12,8,34,10.9039029516704,0.178150903792576,0.818568356895474,NA
"5141",2013-08-28 13:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,17,108,-0.348473052265939,NA,28.5002732296795,63.7066487598336,23.0909077163873,86.4602675909367,3.77490609043848e-07,0.272215380473426,3.07101470157887,143.806919738887,66.3083692910828,99.3420201649302,1,0.0702425364681517,0.0996654683144605,1,328.392788053601,-0.348473052265939,353.249813333333,28.5002732296795,63.7066487598336,23.0909077163873,86.4602675909367,3.77490609043848e-07,24.2750686666667,240,28,13,8,34,11.4039029516704,0.178150903792576,0.844910579030798,NA
"5142",2013-08-28 13:30:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,240,17.5,108,0.747100992535298,NA,16.2243662153536,21.6949192617191,22.8798009795656,88.0379384759765,3.29262483717609e-07,0.237375371878005,2.68408162458691,143.589721773297,67.2115880903546,100.695206514254,1,0.0448925128996972,0.20857419002433,2,327.558843111616,0.747100992535298,300.166706666667,16.2243662153536,21.6949192617191,22.8798009795656,88.0379384759765,3.29262483717609e-07,24.434444,240,28,13,8,34,11.9039029516704,0.178150903792576,0.85598876413442,NA
